,packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
16873,21.0,20.0,5079.0,5647.0,0.0,7.0,4.0,3.0,5.0,12.0,4195.0,4835.0,462.0,1200.0,227.0,96.0,1360.0,2667.0,548.0,831.0,425.0,1160.0,amazon-fire-tv-stick-4k
16874,12.0,13.0,1648.0,6450.0,0.0,4.0,1.0,5.0,3.0,9.0,1136.0,5918.0,65.0,7885.0,209.0,1360.0,801.0,1360.0,300.0,637.0,71.0,7830.0,amazon-fire-tv-stick-4k
16875,11.0,10.0,1613.0,8283.0,0.0,1.0,1.0,5.0,3.0,6.0,1141.0,7871.0,80.0,17094.0,183.0,1360.0,832.0,2568.0,320.0,728.0,82.0,48132.0,amazon-fire-tv-stick-4k
16876,13.0,14.0,2527.0,10838.0,0.0,1.0,2.0,7.0,4.0,8.0,1975.0,10266.0,56.0,5656.0,183.0,1360.0,1360.0,2568.0,504.0,748.0,68.0,5602.0,amazon-fire-tv-stick-4k
16877,12.0,12.0,2709.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,62.0,7273.0,218.0,1360.0,1360.0,2720.0,487.0,844.0,64.0,7221.0,amazon-fire-tv-stick-4k
16878,21.0,17.0,4116.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3244.0,4790.0,15042.0,543.0,227.0,96.0,1360.0,2667.0,582.0,829.0,14996.0,504.0,amazon-fire-tv-stick-4k
16879,25.0,22.0,2353.0,6678.0,1.0,6.0,1.0,5.0,4.0,13.0,1261.0,5786.0,12528.0,570.0,222.0,96.0,882.0,2128.0,334.0,743.0,12496.0,537.0,amazon-fire-tv-stick-4k
16880,23.0,23.0,2891.0,2845.0,3.0,3.0,2.0,2.0,5.0,11.0,1651.0,1641.0,10962.0,10962.0,517.0,156.0,999.0,455.0,381.0,142.0,10901.0,10903.0,amazon-fire-tv-stick-4k
16881,29.0,17.0,4653.0,5482.0,8.0,6.0,3.0,3.0,13.0,11.0,3461.0,4790.0,13129.0,535.0,227.0,96.0,1360.0,2667.0,520.0,829.0,13090.0,501.0,amazon-fire-tv-stick-4k
16882,18.0,19.0,1886.0,6514.0,0.0,5.0,1.0,6.0,3.0,13.0,1134.0,5742.0,508.0,1162.0,222.0,96.0,786.0,1360.0,291.0,590.0,478.0,1146.0,amazon-fire-tv-stick-4k
16883,19.0,18.0,4476.0,5522.0,0.0,6.0,4.0,3.0,5.0,11.0,3684.0,4790.0,499.0,3343.0,227.0,96.0,1360.0,2667.0,533.0,829.0,455.0,3286.0,amazon-fire-tv-stick-4k
16884,19.0,17.0,6250.0,12809.0,1.0,1.0,4.0,8.0,7.0,9.0,5446.0,12117.0,158.0,168.0,185.0,1360.0,1360.0,2720.0,586.0,804.0,137.0,132.0,amazon-fire-tv-stick-4k
16885,123.0,69.0,10865.0,178562.0,1.0,1.0,4.0,60.0,7.0,61.0,5397.0,175790.0,44.0,78.0,185.0,1360.0,1360.0,10880.0,584.0,1653.0,54.0,67.0,amazon-fire-tv-stick-4k
16886,268.0,120.0,31115.0,417965.0,1.0,1.0,15.0,104.0,19.0,105.0,19655.0,413153.0,22.0,49.0,185.0,1360.0,1360.0,28560.0,478.0,2350.0,65.0,62.0,amazon-fire-tv-stick-4k
16887,11.0,11.0,2068.0,6293.0,0.0,1.0,1.0,5.0,3.0,6.0,1596.0,5841.0,90.0,16983.0,213.0,1360.0,1257.0,2720.0,513.0,880.0,100.0,50718.0,amazon-fire-tv-stick-4k
16888,17.0,18.0,3691.0,22432.0,0.0,1.0,2.0,10.0,4.0,12.0,2979.0,21700.0,50.0,7150.0,188.0,1360.0,1360.0,6800.0,588.0,1754.0,68.0,7099.0,amazon-fire-tv-stick-4k
16889,22.0,23.0,2202.0,6704.0,0.0,6.0,1.0,5.0,3.0,13.0,1230.0,5772.0,558.0,3005.0,222.0,96.0,882.0,2720.0,336.0,838.0,532.0,2975.0,amazon-fire-tv-stick-4k
16890,19.0,18.0,4005.0,5522.0,0.0,6.0,3.0,3.0,5.0,11.0,3213.0,4790.0,493.0,1831.0,227.0,96.0,1360.0,2667.0,586.0,829.0,457.0,1790.0,amazon-fire-tv-stick-4k
16891,29.0,18.0,5124.0,5522.0,8.0,6.0,4.0,4.0,13.0,12.0,3932.0,4790.0,13318.0,507.0,227.0,96.0,1360.0,1360.0,523.0,583.0,13275.0,471.0,amazon-fire-tv-stick-4k
16892,23.0,22.0,2879.0,2935.0,3.0,2.0,2.0,3.0,7.0,9.0,1651.0,1783.0,10934.0,11455.0,517.0,156.0,752.0,706.0,262.0,211.0,10923.0,11445.0,amazon-fire-tv-stick-4k
16893,24.0,20.0,8364.0,5614.0,1.0,6.0,6.0,4.0,9.0,12.0,7372.0,4790.0,13080.0,458.0,227.0,96.0,1360.0,1360.0,606.0,583.0,13033.0,418.0,amazon-fire-tv-stick-4k
16894,12.0,12.0,2709.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,63.0,5610.0,218.0,1360.0,1360.0,2720.0,487.0,844.0,60.0,5557.0,amazon-fire-tv-stick-4k
16895,18.0,18.0,1982.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,509.0,1372.0,222.0,96.0,882.0,2128.0,336.0,731.0,480.0,1340.0,amazon-fire-tv-stick-4k
16896,20.0,17.0,1997.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,1165.0,5742.0,15825.0,533.0,222.0,96.0,786.0,2720.0,293.0,834.0,15788.0,500.0,amazon-fire-tv-stick-4k
16897,12.0,12.0,1823.0,8459.0,0.0,3.0,1.0,5.0,3.0,8.0,1299.0,7967.0,73.0,7985.0,183.0,1360.0,990.0,2568.0,394.0,842.0,72.0,7919.0,amazon-fire-tv-stick-4k
16898,177.0,218.0,13358.0,22042.0,67.0,141.0,2.0,5.0,79.0,146.0,5370.0,13310.0,10132.0,8217.0,124.0,1360.0,681.0,2720.0,202.0,1104.0,10088.0,8170.0,amazon-fire-tv-stick-4k
16899,30.0,21.0,4964.0,5735.0,8.0,9.0,4.0,3.0,13.0,14.0,3696.0,4883.0,12642.0,442.0,227.0,96.0,1360.0,2667.0,516.0,837.0,12592.0,403.0,amazon-fire-tv-stick-4k
16900,30.0,20.0,5435.0,5664.0,8.0,8.0,4.0,3.0,13.0,13.0,4167.0,4852.0,12765.0,477.0,227.0,96.0,1360.0,2667.0,538.0,834.0,12724.0,442.0,amazon-fire-tv-stick-4k
16901,38.0,41.0,5882.0,9987.0,4.0,8.0,4.0,8.0,13.0,22.0,3874.0,7847.0,8114.0,7505.0,206.0,1402.0,1365.0,2344.0,234.0,810.0,8107.0,7492.0,amazon-fire-tv-stick-4k
16902,24.0,21.0,4272.0,5687.0,1.0,7.0,3.0,4.0,6.0,13.0,3244.0,4835.0,13078.0,478.0,227.0,96.0,1360.0,1360.0,582.0,593.0,13033.0,441.0,amazon-fire-tv-stick-4k
16903,30.0,19.0,4717.0,5624.0,8.0,8.0,3.0,3.0,13.0,13.0,3461.0,4852.0,12240.0,476.0,227.0,96.0,1360.0,2667.0,520.0,834.0,12202.0,443.0,amazon-fire-tv-stick-4k
16904,20.0,17.0,2093.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,15827.0,529.0,222.0,96.0,882.0,2720.0,334.0,834.0,15794.0,499.0,amazon-fire-tv-stick-4k
16905,20.0,16.0,1997.0,6394.0,1.0,5.0,1.0,4.0,4.0,11.0,1165.0,5742.0,15822.0,561.0,222.0,96.0,786.0,2720.0,293.0,942.0,15793.0,534.0,amazon-fire-tv-stick-4k
16906,21.0,17.0,4822.0,5482.0,1.0,6.0,4.0,3.0,6.0,11.0,3950.0,4790.0,15044.0,538.0,227.0,96.0,1360.0,2667.0,560.0,829.0,15002.0,501.0,amazon-fire-tv-stick-4k
16907,18.0,18.0,1982.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,513.0,3131.0,222.0,96.0,882.0,2720.0,336.0,834.0,483.0,3094.0,amazon-fire-tv-stick-4k
16908,29.0,19.0,5124.0,5562.0,8.0,6.0,4.0,4.0,13.0,12.0,3932.0,4790.0,13090.0,498.0,227.0,96.0,1360.0,1360.0,523.0,583.0,13050.0,463.0,amazon-fire-tv-stick-4k
16909,12.0,13.0,2709.0,7499.0,0.0,1.0,2.0,6.0,4.0,7.0,2197.0,6967.0,60.0,11114.0,218.0,1360.0,1360.0,1360.0,487.0,497.0,71.0,11068.0,amazon-fire-tv-stick-4k
16910,22.0,20.0,2841.0,2631.0,4.0,2.0,2.0,3.0,8.0,8.0,1689.0,1571.0,11435.0,12639.0,517.0,156.0,752.0,532.0,254.0,173.0,11421.0,12625.0,amazon-fire-tv-stick-4k
16911,21.0,17.0,4116.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3244.0,4790.0,15036.0,535.0,227.0,96.0,1360.0,2667.0,582.0,829.0,14997.0,501.0,amazon-fire-tv-stick-4k
16912,11.0,10.0,2068.0,6253.0,0.0,1.0,1.0,5.0,3.0,6.0,1596.0,5841.0,87.0,13247.0,213.0,1360.0,1257.0,2720.0,513.0,880.0,96.0,37237.0,amazon-fire-tv-stick-4k
16913,32.0,26.0,20807.0,6071.0,0.0,7.0,16.0,3.0,17.0,13.0,19495.0,5019.0,372.0,1139.0,227.0,96.0,1360.0,2667.0,474.0,833.0,334.0,1096.0,amazon-fire-tv-stick-4k
16914,16.0,16.0,3127.0,11603.0,0.0,1.0,2.0,9.0,5.0,10.0,2443.0,10951.0,320.0,9233.0,183.0,1360.0,1360.0,2522.0,474.0,666.0,274.0,9179.0,amazon-fire-tv-stick-4k
16915,17.0,18.0,1846.0,6474.0,0.0,5.0,1.0,5.0,3.0,12.0,1134.0,5742.0,595.0,2643.0,222.0,96.0,786.0,2128.0,291.0,731.0,558.0,2541.0,amazon-fire-tv-stick-4k
16916,20.0,17.0,2093.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,15820.0,528.0,222.0,96.0,882.0,2720.0,334.0,834.0,15789.0,499.0,amazon-fire-tv-stick-4k
16917,19.0,19.0,4240.0,5562.0,0.0,6.0,4.0,3.0,5.0,11.0,3448.0,4790.0,494.0,2622.0,227.0,96.0,1360.0,2667.0,553.0,829.0,455.0,2578.0,amazon-fire-tv-stick-4k
16918,11.0,11.0,1771.0,8389.0,0.0,2.0,1.0,5.0,3.0,7.0,1299.0,7937.0,68.0,11924.0,183.0,1360.0,990.0,2720.0,394.0,846.0,69.0,35593.0,amazon-fire-tv-stick-4k
16919,20.0,21.0,2853.0,2552.0,3.0,2.0,2.0,2.0,8.0,8.0,1805.0,1440.0,12638.0,12006.0,517.0,156.0,752.0,518.0,246.0,168.0,12629.0,11994.0,amazon-fire-tv-stick-4k
16920,29.0,18.0,5594.0,5522.0,8.0,6.0,4.0,4.0,13.0,12.0,4402.0,4790.0,13090.0,512.0,227.0,96.0,1360.0,1360.0,562.0,583.0,13043.0,472.0,amazon-fire-tv-stick-4k
16921,24.0,18.0,8366.0,5522.0,1.0,6.0,6.0,3.0,9.0,11.0,7374.0,4790.0,13077.0,506.0,227.0,96.0,1360.0,2667.0,606.0,829.0,13036.0,471.0,amazon-fire-tv-stick-4k
16922,20.0,21.0,2098.0,6593.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,566.0,2836.0,222.0,96.0,882.0,2128.0,336.0,731.0,534.0,2801.0,amazon-fire-tv-stick-4k
16923,11.0,10.0,2068.0,6253.0,0.0,1.0,1.0,5.0,3.0,6.0,1596.0,5841.0,82.0,8073.0,213.0,1360.0,1257.0,2720.0,513.0,880.0,90.0,22619.0,amazon-fire-tv-stick-4k
16924,11.0,10.0,1473.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,1001.0,6885.0,71.0,14866.0,183.0,1360.0,692.0,2720.0,254.0,854.0,77.0,41862.0,amazon-fire-tv-stick-4k
16925,23.0,21.0,2134.0,6732.0,0.0,9.0,1.0,4.0,3.0,15.0,1134.0,5880.0,394.0,1999.0,222.0,96.0,786.0,3488.0,291.0,1064.0,368.0,1969.0,amazon-fire-tv-stick-4k
16926,12.0,11.0,2709.0,7419.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,51.0,14614.0,218.0,1360.0,1360.0,2720.0,487.0,844.0,47.0,43704.0,amazon-fire-tv-stick-4k
16927,19.0,18.0,4711.0,5522.0,0.0,6.0,4.0,3.0,5.0,11.0,3919.0,4790.0,492.0,3742.0,227.0,96.0,1360.0,2720.0,531.0,837.0,450.0,3696.0,amazon-fire-tv-stick-4k
16928,13.0,11.0,2141.0,5569.0,1.0,3.0,2.0,4.0,4.0,7.0,1457.0,4989.0,25031.0,3359.0,204.0,1402.0,890.0,1503.0,320.0,648.0,23853.0,9970.0,amazon-fire-tv-stick-4k
16929,26.0,14.0,15935.0,5757.0,1.0,2.0,12.0,3.0,15.0,5.0,14575.0,5021.0,12032.0,2841.0,204.0,4307.0,1402.0,4307.0,497.0,1655.0,12018.0,2806.0,amazon-fire-tv-stick-4k
16930,40.0,43.0,6843.0,10357.0,4.0,6.0,5.0,10.0,15.0,22.0,4743.0,8089.0,7700.0,7150.0,206.0,1402.0,1365.0,1402.0,257.0,620.0,7690.0,7139.0,amazon-fire-tv-stick-4k
16931,17.0,18.0,1942.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,542.0,1530.0,222.0,96.0,882.0,2128.0,336.0,731.0,513.0,1495.0,amazon-fire-tv-stick-4k
16932,29.0,18.0,4888.0,5522.0,8.0,6.0,4.0,4.0,13.0,12.0,3696.0,4790.0,13133.0,507.0,227.0,96.0,1360.0,1360.0,516.0,583.0,13094.0,473.0,amazon-fire-tv-stick-4k
16933,21.0,17.0,4116.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3244.0,4790.0,15047.0,542.0,227.0,96.0,1360.0,2667.0,582.0,829.0,15006.0,506.0,amazon-fire-tv-stick-4k
16934,97.0,145.0,9248.0,15762.0,66.0,68.0,2.0,5.0,78.0,73.0,5324.0,9950.0,18485.0,12323.0,124.0,1360.0,681.0,2720.0,202.0,1080.0,18438.0,12276.0,amazon-fire-tv-stick-4k
16935,29.0,18.0,4653.0,5522.0,8.0,6.0,3.0,4.0,13.0,12.0,3461.0,4790.0,12861.0,508.0,227.0,96.0,1360.0,1360.0,520.0,583.0,12817.0,471.0,amazon-fire-tv-stick-4k
16936,23.0,22.0,2177.0,6696.0,1.0,7.0,1.0,5.0,4.0,14.0,1165.0,5804.0,13667.0,560.0,222.0,96.0,786.0,2720.0,293.0,843.0,13632.0,527.0,amazon-fire-tv-stick-4k
16937,19.0,21.0,2058.0,6686.0,0.0,8.0,1.0,5.0,3.0,15.0,1230.0,5834.0,480.0,1253.0,222.0,96.0,882.0,2720.0,336.0,848.0,453.0,1223.0,amazon-fire-tv-stick-4k
16938,23.0,21.0,2867.0,2798.0,3.0,3.0,2.0,3.0,7.0,9.0,1651.0,1698.0,10915.0,12006.0,517.0,156.0,752.0,617.0,262.0,190.0,10901.0,11997.0,amazon-fire-tv-stick-4k
16939,21.0,18.0,4822.0,5522.0,1.0,6.0,4.0,4.0,6.0,12.0,3950.0,4790.0,15037.0,505.0,227.0,96.0,1360.0,1360.0,560.0,583.0,14998.0,471.0,amazon-fire-tv-stick-4k
16940,12.0,12.0,2709.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,64.0,14080.0,218.0,1360.0,1360.0,2720.0,487.0,844.0,64.0,14030.0,amazon-fire-tv-stick-4k
16941,31.0,19.0,5216.0,5607.0,8.0,7.0,4.0,3.0,13.0,12.0,3932.0,4835.0,12091.0,480.0,227.0,96.0,1360.0,2667.0,523.0,831.0,12045.0,443.0,amazon-fire-tv-stick-4k
16942,11.0,11.0,1415.0,7337.0,0.0,1.0,1.0,6.0,3.0,7.0,943.0,6885.0,72.0,10669.0,183.0,1360.0,634.0,1360.0,227.0,508.0,89.0,31835.0,amazon-fire-tv-stick-4k
16943,32.0,23.0,17807.0,5951.0,1.0,7.0,14.0,4.0,16.0,14.0,16495.0,5019.0,9790.0,513.0,227.0,96.0,1360.0,1360.0,483.0,589.0,9745.0,475.0,amazon-fire-tv-stick-4k
16944,18.0,18.0,1982.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,505.0,2821.0,222.0,96.0,882.0,2720.0,336.0,834.0,479.0,2791.0,amazon-fire-tv-stick-4k
16945,20.0,18.0,1997.0,6474.0,1.0,5.0,1.0,5.0,4.0,12.0,1165.0,5742.0,15819.0,496.0,222.0,96.0,786.0,2720.0,293.0,834.0,15789.0,481.0,amazon-fire-tv-stick-4k
16946,23.0,21.0,8786.0,5673.0,0.0,7.0,7.0,3.0,8.0,12.0,7810.0,4821.0,421.0,1274.0,227.0,96.0,1360.0,2720.0,515.0,840.0,380.0,1229.0,amazon-fire-tv-stick-4k
16947,24.0,21.0,2919.0,2890.0,3.0,3.0,2.0,3.0,7.0,9.0,1651.0,1790.0,10440.0,12006.0,517.0,156.0,752.0,695.0,262.0,211.0,10426.0,11996.0,amazon-fire-tv-stick-4k
16948,32.0,21.0,5292.0,5735.0,8.0,9.0,4.0,3.0,13.0,14.0,3932.0,4883.0,11573.0,434.0,227.0,96.0,1360.0,2667.0,523.0,837.0,11532.0,400.0,amazon-fire-tv-stick-4k
16949,12.0,12.0,1560.0,8418.0,0.0,1.0,1.0,7.0,3.0,8.0,1036.0,7926.0,62.0,7863.0,183.0,1360.0,727.0,2568.0,270.0,753.0,58.0,7808.0,amazon-fire-tv-stick-4k
16950,18.0,19.0,1982.0,6513.0,0.0,5.0,1.0,6.0,3.0,13.0,1230.0,5741.0,507.0,1297.0,222.0,96.0,882.0,1360.0,336.0,590.0,478.0,1280.0,amazon-fire-tv-stick-4k
16951,21.0,18.0,4128.0,5522.0,1.0,6.0,3.0,3.0,6.0,11.0,3244.0,4790.0,15039.0,531.0,227.0,96.0,1360.0,2667.0,582.0,829.0,14997.0,495.0,amazon-fire-tv-stick-4k
16952,12.0,12.0,2831.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2319.0,6967.0,56.0,5846.0,218.0,1360.0,1360.0,2720.0,486.0,844.0,56.0,5799.0,amazon-fire-tv-stick-4k
16953,20.0,23.0,2026.0,6798.0,0.0,9.0,1.0,5.0,3.0,16.0,1134.0,5866.0,595.0,1049.0,222.0,96.0,786.0,2720.0,291.0,852.0,566.0,1017.0,amazon-fire-tv-stick-4k
16954,29.0,19.0,4665.0,5562.0,8.0,6.0,3.0,4.0,13.0,12.0,3461.0,4790.0,12770.0,499.0,227.0,96.0,1360.0,1360.0,520.0,583.0,12728.0,463.0,amazon-fire-tv-stick-4k
16955,11.0,10.0,2068.0,6253.0,0.0,1.0,1.0,4.0,3.0,5.0,1596.0,5841.0,94.0,18281.0,213.0,1360.0,1257.0,3151.0,513.0,1082.0,110.0,51449.0,amazon-fire-tv-stick-4k
16956,18.0,19.0,1756.0,6514.0,0.0,5.0,1.0,6.0,3.0,13.0,1004.0,5742.0,507.0,3620.0,190.0,96.0,688.0,1360.0,251.0,590.0,479.0,3603.0,amazon-fire-tv-stick-4k
16957,40.0,40.0,5975.0,10531.0,4.0,6.0,4.0,8.0,13.0,21.0,3875.0,8443.0,7699.0,7699.0,206.0,1402.0,1365.0,2347.0,234.0,808.0,7692.0,7681.0,amazon-fire-tv-stick-4k
16958,11.0,10.0,1415.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,943.0,6885.0,58.0,13608.0,183.0,1360.0,634.0,2720.0,227.0,854.0,61.0,38338.0,amazon-fire-tv-stick-4k
16959,26.0,21.0,14400.0,5642.0,0.0,6.0,11.0,4.0,12.0,12.0,13328.0,4790.0,353.0,3382.0,227.0,96.0,1360.0,1360.0,474.0,583.0,318.0,3341.0,amazon-fire-tv-stick-4k
16960,30.0,20.0,5176.0,5633.0,8.0,7.0,4.0,4.0,13.0,13.0,3932.0,4821.0,12509.0,456.0,227.0,96.0,1360.0,1360.0,523.0,587.0,12462.0,436.0,amazon-fire-tv-stick-4k
16961,29.0,18.0,5371.0,5553.0,8.0,7.0,4.0,3.0,13.0,12.0,4167.0,4821.0,5779.0,511.0,227.0,96.0,1360.0,2667.0,538.0,831.0,5733.0,473.0,amazon-fire-tv-stick-4k
16962,20.0,18.0,2093.0,6473.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,15822.0,499.0,222.0,96.0,882.0,2720.0,334.0,834.0,15787.0,482.0,amazon-fire-tv-stick-4k
16963,12.0,12.0,1665.0,9364.0,0.0,1.0,1.0,7.0,3.0,8.0,1141.0,8872.0,65.0,6228.0,183.0,1360.0,832.0,2720.0,320.0,738.0,60.0,6168.0,amazon-fire-tv-stick-4k
16964,15.0,14.0,1458.0,7856.0,1.0,1.0,1.0,5.0,4.0,8.0,814.0,7284.0,65.0,57.0,199.0,1360.0,458.0,2720.0,158.0,846.0,83.0,81.0,amazon-fire-tv-stick-4k
16965,24.0,19.0,4260.0,5638.0,1.0,8.0,3.0,3.0,6.0,13.0,3244.0,4866.0,13084.0,480.0,227.0,96.0,1360.0,2667.0,582.0,834.0,13040.0,443.0,amazon-fire-tv-stick-4k
16966,12.0,11.0,1780.0,6341.0,0.0,3.0,1.0,4.0,3.0,7.0,1256.0,5889.0,59.0,15626.0,177.0,1360.0,953.0,2720.0,378.0,948.0,60.0,46717.0,amazon-fire-tv-stick-4k
16967,30.0,20.0,4758.0,5664.0,8.0,8.0,3.0,3.0,13.0,13.0,3502.0,4852.0,12466.0,455.0,227.0,96.0,1360.0,2667.0,519.0,834.0,12419.0,417.0,amazon-fire-tv-stick-4k
16968,18.0,19.0,1886.0,6514.0,0.0,5.0,1.0,6.0,3.0,13.0,1134.0,5742.0,510.0,3784.0,222.0,96.0,786.0,1360.0,291.0,590.0,482.0,3766.0,amazon-fire-tv-stick-4k
16969,19.0,19.0,4711.0,5562.0,0.0,6.0,4.0,4.0,5.0,12.0,3919.0,4790.0,486.0,2856.0,227.0,96.0,1360.0,1360.0,531.0,583.0,452.0,2819.0,amazon-fire-tv-stick-4k
16970,11.0,11.0,1771.0,8389.0,0.0,2.0,1.0,5.0,3.0,7.0,1299.0,7937.0,54.0,8536.0,183.0,1360.0,990.0,2720.0,394.0,846.0,58.0,25470.0,amazon-fire-tv-stick-4k
16971,20.0,21.0,2853.0,2684.0,3.0,2.0,2.0,2.0,8.0,8.0,1805.0,1572.0,12638.0,12006.0,517.0,156.0,752.0,664.0,246.0,207.0,12629.0,11994.0,amazon-fire-tv-stick-4k
16972,21.0,20.0,4568.0,5647.0,0.0,7.0,4.0,4.0,5.0,13.0,3684.0,4835.0,447.0,2559.0,227.0,96.0,1360.0,1360.0,533.0,593.0,411.0,2518.0,amazon-fire-tv-stick-4k
16973,20.0,18.0,2093.0,6473.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,15819.0,496.0,222.0,96.0,882.0,2720.0,334.0,834.0,15788.0,481.0,amazon-fire-tv-stick-4k
16974,21.0,22.0,2011.0,6727.0,0.0,8.0,1.0,5.0,3.0,15.0,1091.0,5835.0,525.0,1520.0,190.0,96.0,775.0,2720.0,292.0,847.0,496.0,1485.0,amazon-fire-tv-stick-4k
16975,12.0,12.0,2709.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,71.0,6005.0,218.0,1360.0,1360.0,2574.0,487.0,803.0,74.0,5948.0,amazon-fire-tv-stick-4k
16976,19.0,19.0,4005.0,5562.0,0.0,6.0,3.0,3.0,5.0,11.0,3213.0,4790.0,495.0,2291.0,227.0,96.0,1360.0,2667.0,586.0,829.0,455.0,2246.0,amazon-fire-tv-stick-4k
16977,13.0,12.0,3364.0,5909.0,0.0,1.0,2.0,6.0,4.0,7.0,2812.0,5417.0,75.0,14841.0,189.0,1360.0,1360.0,1360.0,551.0,523.0,84.0,14769.0,amazon-fire-tv-stick-4k
16978,21.0,23.0,2162.0,6828.0,0.0,10.0,1.0,5.0,3.0,17.0,1230.0,5896.0,813.0,3323.0,222.0,96.0,882.0,2720.0,336.0,857.0,782.0,3291.0,amazon-fire-tv-stick-4k
16979,21.0,20.0,7977.0,5602.0,0.0,6.0,6.0,3.0,7.0,11.0,7105.0,4790.0,440.0,2621.0,227.0,96.0,1360.0,2667.0,531.0,829.0,402.0,2579.0,amazon-fire-tv-stick-4k
16980,20.0,21.0,2853.0,2620.0,3.0,2.0,2.0,3.0,8.0,8.0,1805.0,1508.0,12638.0,12006.0,517.0,156.0,752.0,513.0,246.0,167.0,12629.0,11994.0,amazon-fire-tv-stick-4k
16981,19.0,18.0,5181.0,5522.0,0.0,6.0,4.0,3.0,5.0,11.0,4389.0,4790.0,492.0,3042.0,227.0,96.0,1360.0,2667.0,573.0,829.0,455.0,3001.0,amazon-fire-tv-stick-4k
16982,22.0,21.0,2125.0,6718.0,1.0,9.0,1.0,5.0,4.0,16.0,1165.0,5866.0,14314.0,489.0,222.0,96.0,786.0,2128.0,293.0,752.0,14284.0,461.0,amazon-fire-tv-stick-4k
16983,17.0,18.0,1942.0,6504.0,0.0,6.0,1.0,5.0,3.0,13.0,1230.0,5772.0,675.0,2543.0,222.0,96.0,882.0,2720.0,336.0,838.0,645.0,2510.0,amazon-fire-tv-stick-4k
16984,11.0,10.0,2068.0,6253.0,0.0,1.0,1.0,5.0,3.0,6.0,1596.0,5841.0,88.0,16562.0,213.0,1360.0,1257.0,1791.0,513.0,595.0,98.0,46615.0,amazon-fire-tv-stick-4k
16985,21.0,17.0,4116.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3244.0,4790.0,15037.0,538.0,227.0,96.0,1360.0,2667.0,582.0,829.0,14997.0,503.0,amazon-fire-tv-stick-4k
16986,101.0,147.0,9442.0,15844.0,67.0,68.0,2.0,5.0,79.0,73.0,5370.0,9952.0,17985.0,12319.0,124.0,1360.0,681.0,4080.0,202.0,1322.0,17942.0,12276.0,amazon-fire-tv-stick-4k
16987,14.0,15.0,2389.0,7379.0,0.0,3.0,1.0,6.0,4.0,9.0,1785.0,6767.0,82.0,9590.0,213.0,1360.0,1360.0,2720.0,529.0,850.0,79.0,9521.0,amazon-fire-tv-stick-4k
16988,29.0,18.0,4653.0,5522.0,8.0,6.0,3.0,4.0,13.0,12.0,3461.0,4790.0,12772.0,504.0,227.0,96.0,1360.0,1360.0,520.0,583.0,12733.0,470.0,amazon-fire-tv-stick-4k
16989,18.0,18.0,1886.0,6474.0,0.0,5.0,1.0,5.0,3.0,12.0,1134.0,5742.0,508.0,1911.0,222.0,96.0,786.0,2720.0,291.0,834.0,482.0,1882.0,amazon-fire-tv-stick-4k
16990,12.0,12.0,2709.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,54.0,16112.0,218.0,1360.0,1360.0,2574.0,487.0,803.0,54.0,16067.0,amazon-fire-tv-stick-4k
16991,12.0,12.0,1665.0,9364.0,0.0,1.0,1.0,7.0,3.0,8.0,1141.0,8872.0,77.0,8763.0,183.0,1360.0,832.0,2568.0,320.0,702.0,69.0,8699.0,amazon-fire-tv-stick-4k
