packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName,flowEndMilliseconds
34.0,27.0,18399.0,6156.0,0.0,8.0,14.0,3.0,15.0,14.0,16971.0,5064.0,410.0,2774.0,227.0,96.0,1360.0,2667.0,474.0,836.0,376.0,2734.0,amazon-fire-tv-stick-4k,1605881052.101
32.0,21.0,5280.0,5687.0,8.0,7.0,4.0,4.0,13.0,13.0,3932.0,4835.0,11615.0,477.0,227.0,96.0,1360.0,1360.0,523.0,593.0,11575.0,443.0,amazon-fire-tv-stick-4k,1605880744.272
12.0,12.0,2709.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,66.0,6710.0,218.0,1360.0,1360.0,2574.0,487.0,803.0,64.0,6656.0,amazon-fire-tv-stick-4k,1605881200.214
11.0,10.0,1473.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,1001.0,6885.0,65.0,11677.0,183.0,1360.0,692.0,2720.0,254.0,854.0,73.0,32857.0,amazon-fire-tv-stick-4k,1605881330.609
23.0,23.0,8099.0,5722.0,0.0,6.0,6.0,4.0,7.0,12.0,7111.0,4790.0,499.0,2534.0,227.0,96.0,1360.0,1360.0,531.0,583.0,459.0,2488.0,amazon-fire-tv-stick-4k,1605881340.059
11.0,9.0,2068.0,6213.0,0.0,1.0,1.0,4.0,3.0,5.0,1596.0,5841.0,92.0,18504.0,213.0,1360.0,1257.0,3151.0,513.0,1082.0,104.0,48694.0,amazon-fire-tv-stick-4k,1605881373.604
21.0,13.0,10007.0,5396.0,1.0,2.0,8.0,3.0,10.0,6.0,8907.0,4712.0,15013.0,2672.0,204.0,1402.0,1402.0,2804.0,546.0,1019.0,15001.0,2647.0,amazon-fire-tv-stick-4k,1605881526.633
14.0,11.0,2193.0,5569.0,1.0,3.0,2.0,3.0,4.0,7.0,1457.0,4989.0,23103.0,2606.0,204.0,1402.0,890.0,2804.0,320.0,970.0,23070.0,7720.0,amazon-fire-tv-stick-4k,1605881526.715
19.0,19.0,1938.0,6545.0,0.0,6.0,1.0,5.0,3.0,13.0,1134.0,5773.0,480.0,1340.0,222.0,96.0,786.0,2128.0,291.0,736.0,453.0,1311.0,amazon-fire-tv-stick-4k,1605881709.58
18.0,18.0,1982.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,514.0,2621.0,222.0,96.0,882.0,2720.0,336.0,834.0,485.0,2585.0,amazon-fire-tv-stick-4k,1605881820.928
19.0,18.0,4240.0,5522.0,0.0,6.0,4.0,3.0,5.0,11.0,3448.0,4790.0,491.0,3771.0,227.0,96.0,1360.0,2667.0,553.0,829.0,453.0,3728.0,amazon-fire-tv-stick-4k,1605882148.555
23.0,22.0,2879.0,2875.0,3.0,2.0,2.0,2.0,7.0,9.0,1651.0,1723.0,10935.0,11455.0,517.0,156.0,752.0,690.0,262.0,206.0,10924.0,11445.0,amazon-fire-tv-stick-4k,1605882165.103
19.0,19.0,4005.0,5562.0,0.0,6.0,3.0,4.0,5.0,12.0,3213.0,4790.0,494.0,2118.0,227.0,96.0,1360.0,1360.0,586.0,583.0,457.0,2078.0,amazon-fire-tv-stick-4k,1605882422.524
30.0,19.0,5646.0,5611.0,8.0,7.0,4.0,4.0,13.0,13.0,4402.0,4839.0,12462.0,481.0,227.0,96.0,1360.0,1360.0,562.0,586.0,12417.0,444.0,amazon-fire-tv-stick-4k,1605882145.552
21.0,17.0,2153.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,15081.0,530.0,222.0,96.0,882.0,2720.0,334.0,834.0,14953.0,499.0,amazon-fire-tv-stick-4k,1605882983.719
19.0,18.0,1938.0,6505.0,0.0,6.0,1.0,4.0,3.0,12.0,1134.0,5773.0,479.0,2444.0,222.0,96.0,786.0,3488.0,291.0,1050.0,449.0,2412.0,amazon-fire-tv-stick-4k,1605883018.247
13.0,11.0,2749.0,7419.0,0.0,1.0,2.0,5.0,4.0,6.0,2197.0,6967.0,54.0,17539.0,218.0,1360.0,1360.0,2720.0,487.0,844.0,56.0,52448.0,amazon-fire-tv-stick-4k,1605883174.555
19.0,18.0,4711.0,5522.0,0.0,6.0,4.0,3.0,5.0,11.0,3919.0,4790.0,492.0,3382.0,227.0,96.0,1360.0,2667.0,531.0,829.0,456.0,3342.0,amazon-fire-tv-stick-4k,1605883341.875
22.0,21.0,2815.0,2777.0,3.0,2.0,2.0,3.0,7.0,8.0,1651.0,1677.0,11444.0,12017.0,517.0,156.0,752.0,621.0,262.0,196.0,11433.0,12006.0,amazon-fire-tv-stick-4k,1605883365.103
17.0,18.0,1942.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,539.0,2236.0,222.0,96.0,882.0,2128.0,336.0,731.0,511.0,2205.0,amazon-fire-tv-stick-4k,1605883627.152
19.0,19.0,4005.0,5562.0,0.0,6.0,3.0,4.0,5.0,12.0,3213.0,4790.0,493.0,2651.0,227.0,96.0,1360.0,1360.0,586.0,583.0,452.0,2606.0,amazon-fire-tv-stick-4k,1605883632.073
29.0,17.0,4888.0,5482.0,8.0,6.0,4.0,3.0,13.0,11.0,3696.0,4790.0,12682.0,538.0,227.0,96.0,1360.0,2667.0,516.0,829.0,12640.0,502.0,amazon-fire-tv-stick-4k,1605883344.272
21.0,20.0,4097.0,5647.0,0.0,7.0,3.0,3.0,5.0,12.0,3213.0,4835.0,444.0,1869.0,227.0,96.0,1360.0,2667.0,586.0,831.0,405.0,1824.0,amazon-fire-tv-stick-4k,1605883919.847
9.0,8.0,787.0,5477.0,0.0,0.0,0.0,4.0,2.0,5.0,299.0,5053.0,14.0,10.0,206.0,1402.0,206.0,2346.0,56.0,817.0,20.0,12.0,amazon-fire-tv-stick-4k,1605884294.497
18.0,20.0,1910.0,6616.0,0.0,7.0,1.0,5.0,3.0,14.0,1134.0,5804.0,511.0,2662.0,222.0,96.0,786.0,2720.0,291.0,843.0,481.0,2628.0,amazon-fire-tv-stick-4k,1605884317.679
11.0,10.0,1415.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,943.0,6885.0,68.0,8129.0,183.0,1360.0,634.0,2568.0,227.0,813.0,75.0,22814.0,amazon-fire-tv-stick-4k,1605884565.473
43.0,40.0,6433.0,9629.0,5.0,8.0,4.0,6.0,15.0,22.0,4165.0,7517.0,7149.0,7699.0,206.0,1402.0,1366.0,2347.0,228.0,815.0,7137.0,7680.0,amazon-fire-tv-stick-4k,1605884594.657
30.0,23.0,18402.0,5951.0,0.0,7.0,14.0,3.0,15.0,13.0,17170.0,5019.0,431.0,1236.0,227.0,96.0,1360.0,2667.0,475.0,833.0,392.0,1193.0,amazon-fire-tv-stick-4k,1605884607.248
20.0,17.0,2093.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,15826.0,533.0,222.0,96.0,882.0,2720.0,334.0,834.0,15788.0,500.0,amazon-fire-tv-stick-4k,1605884795.588
12.0,12.0,1823.0,8459.0,0.0,3.0,1.0,5.0,3.0,8.0,1299.0,7967.0,67.0,7028.0,183.0,1360.0,990.0,2568.0,394.0,842.0,77.0,6968.0,amazon-fire-tv-stick-4k,1605884880.306
29.0,17.0,5124.0,5482.0,8.0,6.0,4.0,3.0,13.0,11.0,3932.0,4790.0,12660.0,537.0,227.0,96.0,1360.0,2667.0,523.0,829.0,12618.0,501.0,amazon-fire-tv-stick-4k,1605884638.671
13.0,14.0,2761.0,10399.0,0.0,1.0,2.0,7.0,4.0,8.0,2197.0,9827.0,60.0,9507.0,218.0,1360.0,1360.0,2574.0,487.0,651.0,62.0,9460.0,amazon-fire-tv-stick-4k,1605885068.368
11.0,12.0,2068.0,6333.0,0.0,1.0,1.0,5.0,3.0,6.0,1596.0,5841.0,100.0,15225.0,213.0,1360.0,1257.0,2720.0,513.0,880.0,123.0,15150.0,amazon-fire-tv-stick-4k,1605885111.445
21.0,19.0,4165.0,5607.0,0.0,7.0,3.0,3.0,5.0,12.0,3213.0,4835.0,456.0,1712.0,227.0,1360.0,1360.0,2667.0,586.0,831.0,397.0,1647.0,amazon-fire-tv-stick-4k,1605885215.253
17.0,18.0,1942.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,540.0,3431.0,222.0,96.0,882.0,2128.0,336.0,731.0,510.0,3398.0,amazon-fire-tv-stick-4k,1605885455.549
31.0,19.0,8628.0,5562.0,8.0,6.0,6.0,4.0,15.0,12.0,7356.0,4790.0,12045.0,476.0,227.0,96.0,1360.0,1360.0,673.0,583.0,12004.0,442.0,amazon-fire-tv-stick-4k,1605885245.559
19.0,20.0,1950.0,6616.0,0.0,7.0,1.0,5.0,3.0,14.0,1134.0,5804.0,479.0,1035.0,222.0,96.0,786.0,2720.0,291.0,843.0,450.0,1004.0,amazon-fire-tv-stick-4k,1605885577.266
19.0,20.0,2647.0,2564.0,3.0,3.0,2.0,2.0,7.0,8.0,1651.0,1516.0,13340.0,12637.0,517.0,156.0,752.0,707.0,262.0,225.0,13327.0,12625.0,amazon-fire-tv-stick-4k,1605885765.143
22.0,22.0,2104.0,6756.0,1.0,9.0,1.0,5.0,4.0,16.0,1144.0,5864.0,14317.0,475.0,190.0,96.0,797.0,2720.0,300.0,852.0,14282.0,457.0,amazon-fire-tv-stick-4k,1605885886.189
22.0,22.0,4879.0,5713.0,0.0,7.0,4.0,3.0,5.0,12.0,3919.0,4821.0,565.0,2512.0,227.0,96.0,1360.0,2667.0,531.0,831.0,523.0,2465.0,amazon-fire-tv-stick-4k,1605885937.203
12.0,12.0,1717.0,9721.0,0.0,1.0,1.0,7.0,3.0,8.0,1193.0,9229.0,85.0,7562.0,183.0,1360.0,884.0,2720.0,344.0,734.0,77.0,7488.0,amazon-fire-tv-stick-4k,1605885952.815
30.0,19.0,5200.0,5655.0,8.0,9.0,4.0,2.0,13.0,13.0,3932.0,4883.0,12373.0,606.0,227.0,96.0,1360.0,4027.0,523.0,1191.0,12331.0,569.0,amazon-fire-tv-stick-4k,1605885942.992
19.0,18.0,4005.0,5522.0,0.0,6.0,3.0,3.0,5.0,11.0,3213.0,4790.0,493.0,2178.0,227.0,96.0,1360.0,2667.0,586.0,829.0,454.0,2134.0,amazon-fire-tv-stick-4k,1605886321.501
19.0,20.0,2046.0,6615.0,0.0,7.0,1.0,5.0,3.0,14.0,1230.0,5803.0,476.0,2796.0,222.0,96.0,882.0,2720.0,336.0,843.0,451.0,2768.0,amazon-fire-tv-stick-4k,1605886356.087
100.0,143.0,9414.0,15684.0,67.0,68.0,2.0,5.0,79.0,73.0,5370.0,9952.0,17915.0,12490.0,124.0,1360.0,681.0,2720.0,202.0,1080.0,17867.0,12417.0,amazon-fire-tv-stick-4k,1605886889.264
12.0,13.0,2642.0,7452.0,0.0,1.0,2.0,6.0,4.0,7.0,2130.0,6920.0,56.0,5512.0,218.0,1360.0,1360.0,1360.0,489.0,505.0,57.0,5471.0,amazon-fire-tv-stick-4k,1605886960.825
21.0,20.0,2751.0,2472.0,3.0,2.0,2.0,2.0,7.0,8.0,1651.0,1424.0,12005.0,12636.0,517.0,156.0,752.0,531.0,262.0,172.0,11995.0,12627.0,amazon-fire-tv-stick-4k,1605886965.289
20.0,17.0,1997.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,1165.0,5742.0,15827.0,531.0,222.0,96.0,786.0,2720.0,293.0,834.0,15795.0,499.0,amazon-fire-tv-stick-4k,1605887211.203
18.0,19.0,1982.0,6513.0,0.0,5.0,1.0,6.0,3.0,13.0,1230.0,5741.0,512.0,1833.0,222.0,96.0,882.0,1360.0,336.0,590.0,479.0,1813.0,amazon-fire-tv-stick-4k,1605887253.3
19.0,18.0,4476.0,5522.0,0.0,6.0,4.0,3.0,5.0,11.0,3684.0,4790.0,492.0,3875.0,227.0,96.0,1360.0,2667.0,533.0,829.0,456.0,3833.0,amazon-fire-tv-stick-4k,1605887350.258
19.0,18.0,4005.0,5522.0,0.0,6.0,3.0,3.0,5.0,11.0,3213.0,4790.0,492.0,1711.0,227.0,96.0,1360.0,2667.0,586.0,829.0,456.0,1672.0,amazon-fire-tv-stick-4k,1605887613.465
29.0,17.0,5359.0,5482.0,8.0,6.0,4.0,3.0,13.0,11.0,4167.0,4790.0,12723.0,538.0,227.0,96.0,1360.0,2667.0,538.0,829.0,12683.0,501.0,amazon-fire-tv-stick-4k,1605887340.433
20.0,22.0,2110.0,6726.0,0.0,8.0,1.0,5.0,3.0,15.0,1230.0,5834.0,518.0,2041.0,222.0,96.0,882.0,2128.0,336.0,747.0,489.0,2009.0,amazon-fire-tv-stick-4k,1605888181.429
35.0,37.0,7385.0,5718.0,5.0,6.0,6.0,4.0,14.0,18.0,5557.0,3774.0,8830.0,8340.0,517.0,156.0,1366.0,1368.0,275.0,411.0,8816.0,8327.0,amazon-fire-tv-stick-4k,1605888189.575
22.0,17.0,2199.0,6478.0,1.0,6.0,1.0,4.0,4.0,12.0,1275.0,5786.0,14315.0,531.0,190.0,96.0,928.0,2720.0,356.0,949.0,14285.0,501.0,amazon-fire-tv-stick-4k,1605888398.039
19.0,17.0,1957.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,1165.0,5742.0,16699.0,528.0,222.0,96.0,786.0,2720.0,293.0,834.0,16666.0,498.0,amazon-fire-tv-stick-4k,1605888487.064
11.0,10.0,2068.0,6253.0,0.0,1.0,1.0,5.0,3.0,6.0,1596.0,5841.0,79.0,7588.0,213.0,1360.0,1257.0,2720.0,513.0,880.0,91.0,21256.0,amazon-fire-tv-stick-4k,1605888612.275
13.0,13.0,1830.0,6501.0,0.0,5.0,1.0,4.0,3.0,9.0,1254.0,5969.0,69.0,10803.0,177.0,1360.0,951.0,2720.0,377.0,899.0,72.0,10749.0,amazon-fire-tv-stick-4k,1605888976.585
31.0,21.0,5722.0,5766.0,8.0,10.0,4.0,3.0,13.0,15.0,4402.0,4914.0,11876.0,529.0,227.0,96.0,1360.0,2667.0,562.0,841.0,11837.0,495.0,amazon-fire-tv-stick-4k,1605888640.514
12.0,12.0,2642.0,7412.0,0.0,1.0,2.0,5.0,4.0,6.0,2130.0,6920.0,53.0,16197.0,218.0,1360.0,1360.0,2574.0,489.0,811.0,54.0,16154.0,amazon-fire-tv-stick-4k,1605889022.794
24.0,22.0,4296.0,5744.0,1.0,8.0,3.0,2.0,6.0,12.0,3244.0,4852.0,13080.0,602.0,227.0,96.0,1360.0,4027.0,582.0,1189.0,13035.0,563.0,amazon-fire-tv-stick-4k,1605889185.096
34.0,21.0,9258.0,5642.0,8.0,6.0,7.0,3.0,16.0,11.0,7830.0,4790.0,11029.0,562.0,227.0,96.0,1360.0,2667.0,664.0,829.0,10986.0,524.0,amazon-fire-tv-stick-4k,1605888948.194
19.0,17.0,2053.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,16702.0,530.0,222.0,96.0,882.0,2720.0,334.0,834.0,16669.0,499.0,amazon-fire-tv-stick-4k,1605889345.074
23.0,23.0,2598.0,6687.0,2.0,3.0,1.0,6.0,7.0,11.0,1382.0,5483.0,10914.0,10914.0,206.0,1402.0,752.0,2348.0,232.0,718.0,10907.0,10904.0,amazon-fire-tv-stick-4k,1605889365.561
19.0,19.0,1938.0,6545.0,0.0,6.0,1.0,5.0,3.0,13.0,1134.0,5773.0,477.0,3566.0,222.0,96.0,786.0,2720.0,291.0,838.0,451.0,3536.0,amazon-fire-tv-stick-4k,1605889526.738
11.0,10.0,1415.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,943.0,6885.0,69.0,9493.0,183.0,1360.0,634.0,2720.0,227.0,854.0,84.0,26680.0,amazon-fire-tv-stick-4k,1605889528.899
33.0,27.0,18841.0,6111.0,0.0,7.0,14.0,3.0,15.0,13.0,17441.0,5019.0,611.0,2410.0,227.0,96.0,1360.0,2667.0,475.0,833.0,574.0,2370.0,amazon-fire-tv-stick-4k,1605889542.694
15.0,14.0,2721.0,11333.0,0.0,1.0,2.0,9.0,4.0,10.0,2077.0,10761.0,57.0,13886.0,183.0,1360.0,884.0,2720.0,365.0,696.0,71.0,13822.0,amazon-fire-tv-stick-4k,1605889650.187
12.0,13.0,1823.0,9535.0,0.0,1.0,1.0,8.0,3.0,9.0,1299.0,9003.0,75.0,6405.0,183.0,1360.0,990.0,1360.0,394.0,442.0,71.0,6351.0,amazon-fire-tv-stick-4k,1605889905.77
24.0,22.0,5002.0,5837.0,1.0,11.0,4.0,3.0,6.0,16.0,3950.0,4945.0,13076.0,684.0,227.0,96.0,1360.0,2667.0,560.0,844.0,13035.0,647.0,amazon-fire-tv-stick-4k,1605890084.942
18.0,18.0,1982.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,510.0,2733.0,222.0,96.0,882.0,2128.0,336.0,731.0,482.0,2701.0,amazon-fire-tv-stick-4k,1605890089.272
21.0,19.0,4097.0,5607.0,0.0,7.0,3.0,3.0,5.0,12.0,3213.0,4835.0,447.0,1780.0,227.0,96.0,1360.0,2667.0,586.0,831.0,408.0,1736.0,amazon-fire-tv-stick-4k,1605890216.528
23.0,21.0,2867.0,2792.0,3.0,3.0,2.0,2.0,7.0,9.0,1651.0,1692.0,10914.0,12005.0,517.0,156.0,752.0,696.0,262.0,209.0,10900.0,11995.0,amazon-fire-tv-stick-4k,1605890565.738
19.0,19.0,4476.0,5562.0,0.0,6.0,4.0,4.0,5.0,12.0,3684.0,4790.0,489.0,2315.0,227.0,96.0,1360.0,1360.0,533.0,583.0,452.0,2274.0,amazon-fire-tv-stick-4k,1605890826.147
12.0,12.0,2764.0,7459.0,0.0,1.0,2.0,5.0,4.0,6.0,2252.0,6967.0,68.0,10613.0,218.0,1360.0,1360.0,2720.0,486.0,844.0,71.0,10559.0,amazon-fire-tv-stick-4k,1605890911.396
17.0,18.0,1942.0,6473.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,541.0,2090.0,222.0,96.0,882.0,2720.0,336.0,834.0,512.0,2058.0,amazon-fire-tv-stick-4k,1605890984.284
20.0,17.0,1997.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,1165.0,5742.0,15819.0,527.0,222.0,96.0,786.0,2720.0,293.0,834.0,15788.0,499.0,amazon-fire-tv-stick-4k,1605891066.667
21.0,19.0,4803.0,5607.0,0.0,7.0,4.0,3.0,5.0,12.0,3919.0,4835.0,444.0,2491.0,227.0,96.0,1360.0,2667.0,531.0,831.0,410.0,2449.0,amazon-fire-tv-stick-4k,1605891129.321
11.0,10.0,1415.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,943.0,6885.0,74.0,10807.0,183.0,1360.0,634.0,2720.0,227.0,854.0,81.0,30387.0,amazon-fire-tv-stick-4k,1605891784.166
34.0,39.0,6693.0,6075.0,5.0,7.0,6.0,4.0,14.0,20.0,4905.0,4027.0,9098.0,7901.0,517.0,156.0,1366.0,1402.0,264.0,397.0,9089.0,7887.0,amazon-fire-tv-stick-4k,1605891789.618
31.0,24.0,18007.0,5991.0,1.0,7.0,14.0,3.0,16.0,13.0,16735.0,5019.0,416.0,1866.0,227.0,96.0,1360.0,2720.0,470.0,841.0,376.0,1821.0,amazon-fire-tv-stick-4k,1605891823.071
20.0,23.0,2002.0,6736.0,0.0,7.0,1.0,6.0,3.0,15.0,1134.0,5804.0,474.0,2838.0,222.0,96.0,786.0,1360.0,291.0,601.0,445.0,2822.0,amazon-fire-tv-stick-4k,1605892104.744
22.0,20.0,8960.0,5602.0,0.0,6.0,7.0,3.0,8.0,11.0,8048.0,4790.0,424.0,1391.0,227.0,96.0,1360.0,2667.0,502.0,829.0,386.0,1347.0,amazon-fire-tv-stick-4k,1605892110.831
31.0,18.0,4745.0,5567.0,8.0,7.0,3.0,3.0,13.0,12.0,3461.0,4835.0,11862.0,509.0,227.0,96.0,1360.0,2667.0,520.0,831.0,11818.0,472.0,amazon-fire-tv-stick-4k,1605891840.076
19.0,17.0,2053.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1261.0,5741.0,16708.0,532.0,222.0,96.0,882.0,2128.0,334.0,731.0,16676.0,500.0,amazon-fire-tv-stick-4k,1605892227.03
11.0,10.0,2068.0,6253.0,0.0,1.0,1.0,5.0,3.0,6.0,1596.0,5841.0,91.0,14667.0,213.0,1360.0,1257.0,2720.0,513.0,880.0,100.0,41244.0,amazon-fire-tv-stick-4k,1605892275.863
99.0,147.0,9362.0,15844.0,67.0,68.0,2.0,5.0,79.0,73.0,5370.0,9952.0,18220.0,12229.0,124.0,1360.0,681.0,2720.0,202.0,1080.0,18177.0,12186.0,amazon-fire-tv-stick-4k,1605892304.861
12.0,11.0,1654.0,6341.0,0.0,3.0,1.0,4.0,3.0,7.0,1130.0,5889.0,65.0,16634.0,209.0,1360.0,795.0,2720.0,297.0,948.0,71.0,49721.0,amazon-fire-tv-stick-4k,1605892353.211
19.0,18.0,4005.0,5522.0,0.0,6.0,3.0,3.0,5.0,11.0,3213.0,4790.0,492.0,2044.0,227.0,96.0,1360.0,2667.0,586.0,829.0,456.0,2002.0,amazon-fire-tv-stick-4k,1605892719.188
12.0,11.0,2642.0,7372.0,0.0,1.0,2.0,4.0,4.0,5.0,2130.0,6920.0,54.0,18071.0,218.0,1360.0,1360.0,3934.0,489.0,1367.0,55.0,54080.0,amazon-fire-tv-stick-4k,1605892925.527
26.0,23.0,2754.0,6486.0,2.0,3.0,1.0,5.0,7.0,11.0,1382.0,5282.0,9604.0,10914.0,206.0,1402.0,752.0,2348.0,232.0,726.0,9597.0,10903.0,amazon-fire-tv-stick-4k,1605892965.97
20.0,19.0,2093.0,6513.0,1.0,5.0,1.0,6.0,4.0,13.0,1261.0,5741.0,15823.0,471.0,222.0,96.0,882.0,1360.0,334.0,590.0,15790.0,457.0,amazon-fire-tv-stick-4k,1605893132.905
29.0,17.0,5124.0,5482.0,8.0,6.0,4.0,3.0,13.0,11.0,3932.0,4790.0,12816.0,537.0,227.0,96.0,1360.0,2667.0,523.0,829.0,12776.0,502.0,amazon-fire-tv-stick-4k,1605892743.074
17.0,18.0,1846.0,6474.0,0.0,5.0,1.0,5.0,3.0,12.0,1134.0,5742.0,545.0,3637.0,222.0,96.0,786.0,2720.0,291.0,834.0,513.0,3602.0,amazon-fire-tv-stick-4k,1605893380.124
17.0,17.0,3691.0,22421.0,0.0,1.0,2.0,10.0,4.0,11.0,2979.0,21729.0,49.0,9212.0,188.0,1360.0,1360.0,5440.0,588.0,1449.0,62.0,9160.0,amazon-fire-tv-stick-4k,1605893537.429
17.0,18.0,1942.0,6473.0,0.0,5.0,1.0,4.0,3.0,11.0,1230.0,5741.0,538.0,1626.0,222.0,96.0,882.0,2720.0,336.0,942.0,510.0,1596.0,amazon-fire-tv-stick-4k,1605893765.884
32.0,22.0,5527.0,5682.0,8.0,6.0,4.0,4.0,13.0,12.0,4167.0,4790.0,11613.0,611.0,227.0,96.0,1360.0,1360.0,538.0,583.0,11570.0,573.0,amazon-fire-tv-stick-4k,1605893744.354
23.0,21.0,2867.0,2725.0,3.0,3.0,2.0,3.0,7.0,9.0,1651.0,1625.0,10913.0,12005.0,517.0,156.0,752.0,568.0,262.0,177.0,10899.0,11996.0,amazon-fire-tv-stick-4k,1605894166.126
19.0,19.0,4005.0,5562.0,0.0,6.0,3.0,4.0,5.0,12.0,3213.0,4790.0,490.0,2874.0,227.0,96.0,1360.0,1360.0,586.0,583.0,454.0,2833.0,amazon-fire-tv-stick-4k,1605894336.194
29.0,17.0,4888.0,5482.0,8.0,6.0,4.0,3.0,13.0,11.0,3696.0,4790.0,12955.0,540.0,227.0,96.0,1360.0,2667.0,516.0,829.0,12909.0,501.0,amazon-fire-tv-stick-4k,1605894046.994
16.0,18.0,2505.0,11579.0,0.0,3.0,1.0,9.0,4.0,12.0,1785.0,10847.0,461.0,10069.0,213.0,1360.0,1360.0,2720.0,529.0,831.0,405.0,9996.0,amazon-fire-tv-stick-4k,1605894584.518
11.0,11.0,1771.0,8389.0,0.0,2.0,1.0,5.0,3.0,7.0,1299.0,7937.0,59.0,15127.0,183.0,1360.0,990.0,2720.0,394.0,846.0,59.0,45227.0,amazon-fire-tv-stick-4k,1605894645.872
29.0,17.0,4653.0,5482.0,8.0,6.0,3.0,3.0,13.0,11.0,3461.0,4790.0,12812.0,536.0,227.0,96.0,1360.0,2667.0,520.0,829.0,12771.0,500.0,amazon-fire-tv-stick-4k,1605894343.079
12.0,12.0,2642.0,7412.0,0.0,1.0,2.0,5.0,4.0,6.0,2130.0,6920.0,54.0,8407.0,218.0,1360.0,1360.0,2720.0,489.0,851.0,61.0,8362.0,amazon-fire-tv-stick-4k,1605894787.131
20.0,22.0,2110.0,6633.0,0.0,5.0,1.0,5.0,3.0,12.0,1230.0,5741.0,673.0,3052.0,222.0,96.0,882.0,2720.0,336.0,834.0,643.0,3019.0,amazon-fire-tv-stick-4k,1605894801.605
18.0,18.0,1886.0,6474.0,0.0,5.0,1.0,5.0,3.0,12.0,1134.0,5742.0,505.0,1987.0,222.0,96.0,786.0,2720.0,291.0,834.0,479.0,1958.0,amazon-fire-tv-stick-4k,1605894811.34
19.0,12.0,6250.0,13233.0,1.0,1.0,4.0,6.0,7.0,7.0,5446.0,12741.0,161.0,248.0,185.0,5294.0,1360.0,5294.0,586.0,1555.0,135.0,195.0,amazon-fire-tv-stick-4k,1605894870.977
19.0,16.0,6250.0,12489.0,1.0,1.0,4.0,7.0,7.0,8.0,5446.0,11837.0,161.0,182.0,185.0,1360.0,1360.0,3934.0,586.0,1186.0,137.0,139.0,amazon-fire-tv-stick-4k,1605894870.977
19.0,14.0,6250.0,12689.0,1.0,1.0,4.0,8.0,7.0,9.0,5446.0,12117.0,163.0,214.0,185.0,1360.0,1360.0,2720.0,586.0,804.0,138.0,176.0,amazon-fire-tv-stick-4k,1605894871.015
26.0,21.0,6875.0,29497.0,2.0,1.0,4.0,12.0,8.0,13.0,5803.0,28645.0,121.0,144.0,185.0,1360.0,1360.0,5440.0,636.0,1517.0,99.0,113.0,amazon-fire-tv-stick-4k,1605894871.119
182.0,56.0,19895.0,224648.0,1.0,1.0,10.0,47.0,13.0,48.0,12475.0,222396.0,21.0,67.0,185.0,1360.0,1360.0,48960.0,491.0,3186.0,56.0,95.0,amazon-fire-tv-stick-4k,1605894871.914
114.0,47.0,10145.0,164379.0,1.0,1.0,4.0,37.0,7.0,38.0,5397.0,162487.0,33.0,80.0,185.0,2720.0,1360.0,14960.0,584.0,2476.0,55.0,132.0,amazon-fire-tv-stick-4k,1605894871.919
78.0,56.0,14515.0,85923.0,1.0,1.0,9.0,43.0,12.0,45.0,11351.0,83671.0,58.0,79.0,185.0,1360.0,1360.0,12240.0,496.0,987.0,65.0,81.0,amazon-fire-tv-stick-4k,1605894872.553
19.0,19.0,4711.0,5562.0,0.0,6.0,4.0,4.0,5.0,12.0,3919.0,4790.0,492.0,2659.0,227.0,96.0,1360.0,1360.0,531.0,583.0,456.0,2619.0,amazon-fire-tv-stick-4k,1605895132.328
14.0,17.0,2579.0,11575.0,0.0,1.0,2.0,10.0,4.0,11.0,1975.0,10883.0,56.0,5414.0,183.0,1360.0,1360.0,1360.0,504.0,465.0,62.0,5367.0,amazon-fire-tv-stick-4k,1605895334.541
