packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName,flowEndMilliseconds
19.0,17.0,2718.0,5456.0,2.0,5.0,2.0,2.0,6.0,9.0,1926.0,4764.0,74.0,73.0,417.0,96.0,1164.0,4075.0,398.0,1257.0,77.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1605880806.755
15.0,12.0,2007.0,6499.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,6007.0,65.0,81.0,416.0,2720.0,583.0,2720.0,211.0,959.0,78.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1605880829.557
22.0,15.0,1861.0,7507.0,6.0,4.0,1.0,4.0,9.0,9.0,949.0,6895.0,1422.0,2036.0,214.0,1360.0,351.0,2720.0,103.0,948.0,1374.0,1987.0,amazon-amazon-echo-dot-with-clock-gen3,1605881134.24
13.0,12.0,1655.0,7206.0,1.0,2.0,1.0,4.0,4.0,6.0,971.0,6574.0,27.0,29.0,204.0,1408.0,610.0,2816.0,220.0,938.0,71.0,65.0,amazon-amazon-echo-dot-with-clock-gen3,1605881218.79
13.0,13.0,1715.0,7318.0,1.0,2.0,1.0,4.0,4.0,6.0,1031.0,6634.0,21.0,21.0,207.0,1408.0,667.0,2816.0,244.0,938.0,66.0,64.0,amazon-amazon-echo-dot-with-clock-gen3,1605881461.669
13.0,12.0,1771.0,7237.0,1.0,2.0,1.0,4.0,4.0,6.0,1087.0,6605.0,26.0,28.0,204.0,1408.0,726.0,2816.0,269.0,938.0,69.0,64.0,amazon-amazon-echo-dot-with-clock-gen3,1605881766.214
28.0,22.0,13182.0,5701.0,2.0,6.0,10.0,3.0,14.0,11.0,12018.0,4809.0,49.0,54.0,417.0,96.0,1360.0,2720.0,584.0,843.0,74.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1605881946.748
27.0,20.0,13466.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12342.0,4764.0,47.0,56.0,417.0,96.0,1360.0,2720.0,583.0,843.0,61.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1605881947.815
27.0,20.0,13186.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12074.0,4764.0,51.0,61.0,417.0,96.0,1360.0,2715.0,584.0,842.0,68.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1605881948.988
13.0,14.0,1735.0,7384.0,1.0,2.0,1.0,5.0,4.0,7.0,1051.0,6648.0,22.0,20.0,204.0,1408.0,690.0,2816.0,254.0,893.0,68.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1605881990.374
22.0,18.0,5842.0,5496.0,2.0,5.0,4.0,3.0,9.0,10.0,4930.0,4764.0,67.0,70.0,417.0,96.0,1360.0,2715.0,584.0,842.0,78.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1605882066.82
20.0,18.0,2758.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,72.0,70.0,417.0,96.0,1164.0,2715.0,398.0,842.0,77.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1605882546.783
110.0,162.0,16237.0,17368.0,64.0,67.0,16.0,4.0,84.0,80.0,11805.0,10876.0,16345.0,11066.0,214.0,1360.0,1360.0,4662.0,632.0,1491.0,16296.0,11017.0,amazon-amazon-echo-dot-with-clock-gen3,1605882916.112
21.0,19.0,5475.0,5536.0,2.0,5.0,4.0,4.0,8.0,11.0,4603.0,4764.0,67.0,64.0,417.0,96.0,1360.0,1360.0,561.0,588.0,76.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1605883446.788
19.0,18.0,2716.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1924.0,4764.0,72.0,66.0,417.0,96.0,1162.0,2715.0,398.0,842.0,75.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1605884286.758
15.0,12.0,2007.0,6478.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,5986.0,58.0,73.0,416.0,1360.0,583.0,3151.0,211.0,1075.0,72.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1605884330.424
27.0,21.0,13172.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12060.0,4764.0,53.0,60.0,417.0,96.0,1360.0,2715.0,584.0,842.0,77.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1605884406.811
29.0,20.0,15761.0,5576.0,2.0,5.0,11.0,2.0,16.0,9.0,14569.0,4764.0,50.0,65.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,72.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1605884408.036
27.0,21.0,13632.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12520.0,4764.0,52.0,59.0,417.0,96.0,1360.0,2715.0,583.0,842.0,72.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1605884409.208
13.0,12.0,1750.0,7237.0,1.0,2.0,1.0,4.0,4.0,6.0,1066.0,6605.0,24.0,25.0,204.0,1408.0,705.0,2816.0,260.0,938.0,70.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1605884662.604
26.0,18.0,12544.0,5496.0,2.0,5.0,9.0,2.0,13.0,9.0,11472.0,4764.0,58.0,75.0,417.0,96.0,1360.0,4075.0,583.0,1257.0,79.0,95.0,amazon-amazon-echo-dot-with-clock-gen3,1605884826.893
13.0,15.0,1614.0,7409.0,1.0,2.0,1.0,6.0,4.0,8.0,930.0,6621.0,29.0,24.0,204.0,1408.0,569.0,1408.0,203.0,550.0,73.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1605885005.318
13.0,13.0,1714.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1030.0,6619.0,26.0,26.0,204.0,1408.0,669.0,1408.0,245.0,581.0,72.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1605885548.008
13.0,15.0,1694.0,7451.0,1.0,2.0,1.0,6.0,4.0,8.0,1010.0,6663.0,22.0,19.0,207.0,1408.0,646.0,1408.0,235.0,549.0,69.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1605885837.998
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,2.0,6.0,9.0,1926.0,4764.0,69.0,64.0,417.0,96.0,1164.0,4075.0,398.0,1257.0,71.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1605886026.669
22.0,18.0,5842.0,5496.0,2.0,5.0,4.0,3.0,9.0,10.0,4930.0,4764.0,65.0,69.0,417.0,96.0,1360.0,2720.0,584.0,843.0,78.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1605886206.784
13.0,13.0,1630.0,7254.0,1.0,2.0,1.0,4.0,4.0,6.0,946.0,6570.0,24.0,23.0,204.0,1408.0,585.0,2816.0,210.0,938.0,73.0,71.0,amazon-amazon-echo-dot-with-clock-gen3,1605886618.74
27.0,20.0,13871.0,5576.0,2.0,5.0,10.0,2.0,14.0,9.0,12759.0,4764.0,56.0,67.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,77.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1605886866.886
27.0,19.0,13313.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12201.0,4764.0,46.0,57.0,417.0,96.0,1360.0,2715.0,584.0,842.0,67.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1605886867.909
31.0,22.0,15838.0,5701.0,2.0,6.0,11.0,3.0,16.0,11.0,14542.0,4809.0,41.0,51.0,417.0,96.0,1360.0,2715.0,584.0,842.0,66.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1605886868.995
114.0,161.0,16221.0,17328.0,67.0,67.0,16.0,4.0,86.0,80.0,11629.0,10876.0,15899.0,11228.0,214.0,1360.0,1360.0,4662.0,404.0,1491.0,15855.0,11184.0,amazon-amazon-echo-dot-with-clock-gen3,1605886885.761
21.0,19.0,4392.0,5536.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,71.0,69.0,417.0,96.0,1360.0,2715.0,544.0,842.0,87.0,98.0,amazon-amazon-echo-dot-with-clock-gen3,1605887586.854
26.0,20.0,12544.0,5576.0,2.0,5.0,9.0,4.0,13.0,11.0,11472.0,4764.0,59.0,67.0,417.0,96.0,1360.0,1360.0,583.0,588.0,74.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1605887588.142
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,70.0,63.0,417.0,96.0,1164.0,2715.0,398.0,842.0,72.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1605887766.674
15.0,13.0,2007.0,6539.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,6007.0,59.0,68.0,416.0,1360.0,583.0,3151.0,211.0,1075.0,76.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1605887831.313
13.0,15.0,1735.0,7436.0,1.0,2.0,1.0,6.0,4.0,8.0,1051.0,6648.0,27.0,23.0,204.0,1408.0,690.0,1408.0,254.0,549.0,71.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1605888193.194
13.0,13.0,1771.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1087.0,6605.0,27.0,27.0,204.0,1408.0,726.0,1408.0,269.0,580.0,77.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1605888236.09
13.0,13.0,1715.0,7318.0,1.0,2.0,1.0,4.0,4.0,6.0,1031.0,6634.0,21.0,21.0,207.0,1408.0,667.0,2816.0,244.0,938.0,65.0,63.0,amazon-amazon-echo-dot-with-clock-gen3,1605888706.022
22.0,18.0,5842.0,5496.0,2.0,5.0,4.0,3.0,9.0,10.0,4930.0,4764.0,62.0,67.0,417.0,96.0,1360.0,2715.0,584.0,842.0,74.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1605888966.758
27.0,20.0,13025.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,11913.0,4764.0,50.0,59.0,417.0,96.0,1360.0,2715.0,585.0,842.0,69.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1605889326.757
29.0,21.0,13507.0,5661.0,2.0,6.0,10.0,3.0,14.0,11.0,12303.0,4809.0,45.0,55.0,417.0,96.0,1360.0,2715.0,583.0,842.0,66.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1605889327.859
27.0,20.0,13169.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12057.0,4764.0,49.0,58.0,417.0,96.0,1360.0,2715.0,584.0,842.0,65.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1605889328.977
27.0,21.0,12917.0,5616.0,2.0,5.0,9.0,3.0,14.0,10.0,11805.0,4764.0,50.0,57.0,417.0,96.0,1360.0,2720.0,585.0,843.0,75.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1605889330.118
13.0,14.0,1635.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,951.0,6592.0,24.0,22.0,204.0,1408.0,590.0,1408.0,212.0,579.0,72.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1605889388.051
19.0,19.0,2834.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,2018.0,4764.0,79.0,68.0,417.0,96.0,1256.0,1360.0,431.0,588.0,82.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1605889506.835
120.0,171.0,17080.0,19439.0,67.0,70.0,17.0,10.0,88.0,88.0,12192.0,12587.0,14929.0,10450.0,214.0,1360.0,1360.0,1360.0,559.0,796.0,14887.0,10421.0,amazon-amazon-echo-dot-with-clock-gen3,1605889985.385
21.0,20.0,5601.0,5576.0,2.0,5.0,4.0,3.0,8.0,10.0,4729.0,4764.0,70.0,64.0,417.0,96.0,1360.0,2720.0,578.0,843.0,82.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1605890346.847
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,76.0,70.0,417.0,96.0,1164.0,2715.0,398.0,842.0,81.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1605891246.788
15.0,12.0,2007.0,6499.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,6007.0,66.0,84.0,416.0,1360.0,583.0,3151.0,211.0,1075.0,83.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1605891332.318
13.0,13.0,1735.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1051.0,6619.0,26.0,25.0,204.0,1408.0,690.0,1408.0,254.0,581.0,71.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1605891503.132
26.0,20.0,12544.0,5576.0,2.0,5.0,9.0,3.0,13.0,10.0,11472.0,4764.0,49.0,55.0,417.0,96.0,1360.0,2720.0,583.0,843.0,65.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1605891726.644
31.0,24.0,15992.0,5781.0,2.0,6.0,12.0,4.0,16.0,12.0,14708.0,4809.0,46.0,51.0,417.0,96.0,1360.0,1360.0,584.0,597.0,70.0,60.0,amazon-amazon-echo-dot-with-clock-gen3,1605891786.825
27.0,19.0,13609.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12497.0,4764.0,49.0,61.0,417.0,96.0,1360.0,2720.0,583.0,843.0,71.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1605891787.919
13.0,13.0,1659.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,951.0,6592.0,24.0,24.0,204.0,1408.0,590.0,1408.0,212.0,579.0,70.0,68.0,amazon-amazon-echo-dot-with-clock-gen3,1605892096.733
13.0,13.0,1771.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1087.0,6605.0,24.0,24.0,204.0,1408.0,726.0,1408.0,269.0,580.0,74.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1605892341.073
13.0,12.0,1715.0,7266.0,1.0,2.0,1.0,4.0,4.0,6.0,1031.0,6634.0,23.0,24.0,207.0,1408.0,667.0,2816.0,244.0,938.0,64.0,62.0,amazon-amazon-echo-dot-with-clock-gen3,1605892646.089
19.0,19.0,2742.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,77.0,67.0,417.0,96.0,1164.0,1360.0,398.0,588.0,79.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1605892986.826
24.0,19.0,5934.0,5581.0,2.0,6.0,4.0,3.0,9.0,11.0,4930.0,4809.0,61.0,68.0,417.0,96.0,1360.0,2715.0,584.0,842.0,77.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1605893106.87
114.0,164.0,16408.0,17448.0,67.0,67.0,16.0,4.0,86.0,80.0,11816.0,10876.0,15925.0,11040.0,214.0,1360.0,1360.0,4662.0,405.0,1491.0,15880.0,10995.0,amazon-amazon-echo-dot-with-clock-gen3,1605893540.033
27.0,21.0,13601.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12489.0,4764.0,49.0,55.0,417.0,96.0,1360.0,2715.0,583.0,842.0,66.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1605894246.761
25.0,19.0,11142.0,5536.0,2.0,5.0,8.0,3.0,12.0,10.0,10110.0,4764.0,55.0,64.0,417.0,96.0,1360.0,2720.0,585.0,843.0,68.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1605894247.922
29.0,21.0,13133.0,5661.0,2.0,6.0,10.0,3.0,14.0,11.0,11929.0,4809.0,48.0,58.0,417.0,96.0,1360.0,2715.0,585.0,842.0,69.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1605894249.097
21.0,17.0,4392.0,5456.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,63.0,67.0,417.0,96.0,1360.0,2715.0,544.0,842.0,72.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1605894486.703
19.0,18.0,2716.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1924.0,4764.0,71.0,66.0,417.0,96.0,1162.0,2715.0,398.0,842.0,71.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1605894726.707
15.0,12.0,2007.0,6499.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,6007.0,54.0,67.0,416.0,1360.0,583.0,3151.0,211.0,1075.0,69.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1605894833.08
13.0,14.0,1715.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,1031.0,6634.0,25.0,22.0,207.0,1408.0,667.0,1408.0,244.0,582.0,67.0,65.0,amazon-amazon-echo-dot-with-clock-gen3,1605895579.709
13.0,13.0,1735.0,7303.0,1.0,2.0,1.0,4.0,4.0,6.0,1051.0,6619.0,22.0,22.0,204.0,1408.0,690.0,2816.0,254.0,938.0,68.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1605895640.223
21.0,17.0,4392.0,5456.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,75.0,81.0,417.0,96.0,1360.0,2715.0,544.0,842.0,92.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1605895866.924
15.0,11.0,1466.0,7565.0,1.0,1.0,1.0,4.0,4.0,6.0,834.0,7113.0,70.0,81.0,202.0,1360.0,475.0,3926.0,165.0,1320.0,94.0,93.0,amazon-amazon-echo-dot-with-clock-gen3,1605896267.031
13.0,14.0,1771.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1087.0,6605.0,32.0,27.0,204.0,1408.0,726.0,1408.0,269.0,580.0,75.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1605896292.044
14.0,14.0,1699.0,8479.0,1.0,3.0,1.0,5.0,4.0,8.0,951.0,7743.0,58.0,58.0,204.0,1408.0,590.0,2816.0,212.0,883.0,143.0,102.0,amazon-amazon-echo-dot-with-clock-gen3,1605896310.481
21.0,19.0,2810.0,5581.0,2.0,6.0,2.0,3.0,6.0,11.0,1926.0,4809.0,76.0,72.0,417.0,96.0,1164.0,2715.0,398.0,842.0,82.0,94.0,amazon-amazon-echo-dot-with-clock-gen3,1605896466.944
25.0,19.0,11056.0,5536.0,2.0,5.0,8.0,3.0,12.0,10.0,10024.0,4764.0,52.0,60.0,417.0,96.0,1360.0,2715.0,586.0,842.0,67.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1605896706.683
27.0,20.0,13060.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,11948.0,4764.0,48.0,58.0,417.0,96.0,1360.0,2715.0,584.0,842.0,65.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1605896707.79
28.0,20.0,12636.0,5621.0,2.0,6.0,9.0,3.0,13.0,11.0,11472.0,4809.0,51.0,62.0,417.0,96.0,1360.0,2715.0,583.0,842.0,69.0,92.0,amazon-amazon-echo-dot-with-clock-gen3,1605897246.802
23.0,21.0,5078.0,5661.0,2.0,6.0,4.0,4.0,8.0,12.0,4114.0,4809.0,58.0,56.0,417.0,96.0,1360.0,1360.0,524.0,597.0,72.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1605897247.902
14.0,14.0,1715.0,7347.0,1.0,2.0,1.0,5.0,4.0,7.0,979.0,6599.0,24.0,23.0,204.0,1408.0,618.0,1408.0,224.0,580.0,78.0,68.0,amazon-amazon-echo-dot-with-clock-gen3,1605897344.165
19.0,18.0,2716.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1924.0,4764.0,82.0,75.0,417.0,96.0,1162.0,2715.0,398.0,842.0,81.0,95.0,amazon-amazon-echo-dot-with-clock-gen3,1605898206.929
15.0,14.0,2031.0,6579.0,2.0,1.0,3.0,6.0,6.0,7.0,1375.0,6007.0,55.0,54.0,416.0,1360.0,583.0,1360.0,211.0,506.0,71.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1605898333.881
22.0,20.0,5842.0,5576.0,2.0,5.0,4.0,4.0,9.0,11.0,4930.0,4764.0,62.0,59.0,417.0,96.0,1360.0,1360.0,584.0,588.0,72.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1605898626.751
31.0,22.0,16050.0,5701.0,2.0,6.0,12.0,2.0,16.0,10.0,14766.0,4809.0,43.0,53.0,417.0,96.0,1360.0,4075.0,584.0,1201.0,66.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1605899166.722
27.0,18.0,13476.0,5496.0,2.0,5.0,10.0,2.0,14.0,9.0,12364.0,4764.0,47.0,62.0,417.0,96.0,1360.0,4075.0,583.0,1257.0,63.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1605899167.779
13.0,15.0,1715.0,7451.0,1.0,2.0,1.0,6.0,4.0,8.0,1031.0,6663.0,26.0,21.0,207.0,1408.0,667.0,1408.0,244.0,549.0,67.0,65.0,amazon-amazon-echo-dot-with-clock-gen3,1605899260.693
110.0,159.0,15587.0,17111.0,64.0,67.0,14.0,6.0,81.0,81.0,11107.0,10739.0,16353.0,11281.0,214.0,1360.0,1360.0,1942.0,639.0,896.0,16313.0,11242.0,amazon-amazon-echo-dot-with-clock-gen3,1605899416.6
13.0,13.0,1735.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1051.0,6619.0,33.0,32.0,204.0,1408.0,690.0,1408.0,254.0,581.0,90.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1605899871.468
21.0,19.0,2808.0,5581.0,2.0,6.0,2.0,3.0,6.0,11.0,1924.0,4809.0,74.0,72.0,417.0,96.0,1162.0,2720.0,398.0,843.0,81.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1605899946.912
26.0,22.0,12544.0,5656.0,2.0,5.0,9.0,3.0,13.0,10.0,11472.0,4764.0,49.0,50.0,417.0,96.0,1360.0,2715.0,583.0,842.0,64.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1605900006.684
13.0,14.0,1771.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1087.0,6605.0,30.0,27.0,204.0,1408.0,726.0,1408.0,269.0,580.0,71.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1605900525.298
13.0,13.0,1655.0,7258.0,1.0,2.0,1.0,4.0,4.0,6.0,971.0,6574.0,26.0,25.0,204.0,1408.0,610.0,2816.0,220.0,938.0,70.0,68.0,amazon-amazon-echo-dot-with-clock-gen3,1605900575.045
13.0,13.0,1647.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,951.0,6592.0,24.0,24.0,204.0,1408.0,590.0,1408.0,212.0,579.0,70.0,68.0,amazon-amazon-echo-dot-with-clock-gen3,1605900899.194
21.0,17.0,4392.0,5456.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,69.0,74.0,417.0,96.0,1360.0,2715.0,544.0,842.0,77.0,93.0,amazon-amazon-echo-dot-with-clock-gen3,1605901386.811
27.0,22.0,13759.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12647.0,4764.0,53.0,56.0,417.0,96.0,1360.0,2720.0,584.0,843.0,75.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1605901626.807
25.0,20.0,10648.0,5576.0,2.0,5.0,8.0,4.0,12.0,11.0,9616.0,4764.0,61.0,63.0,417.0,96.0,1360.0,1360.0,590.0,588.0,77.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1605901628.086
28.0,21.0,15225.0,5616.0,2.0,5.0,11.0,3.0,15.0,10.0,14073.0,4764.0,55.0,65.0,417.0,96.0,1360.0,2715.0,585.0,842.0,90.0,98.0,amazon-amazon-echo-dot-with-clock-gen3,1605901629.32
19.0,17.0,2716.0,5456.0,2.0,5.0,2.0,2.0,6.0,9.0,1924.0,4764.0,78.0,77.0,417.0,96.0,1162.0,4075.0,398.0,1257.0,83.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1605901686.843
15.0,12.0,2007.0,6499.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,6007.0,66.0,82.0,416.0,1360.0,583.0,3151.0,211.0,1075.0,77.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1605901834.903
23.0,19.0,4496.0,5581.0,3.0,6.0,3.0,4.0,8.0,12.0,3520.0,4809.0,61.0,64.0,417.0,96.0,1360.0,1360.0,544.0,597.0,74.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1605902766.796
13.0,14.0,1735.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1051.0,6619.0,27.0,25.0,204.0,1408.0,690.0,1408.0,254.0,581.0,74.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1605903204.292
19.0,19.0,2716.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1924.0,4764.0,75.0,65.0,417.0,96.0,1162.0,2715.0,398.0,842.0,76.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1605903426.776
13.0,13.0,1715.0,7318.0,1.0,2.0,1.0,5.0,4.0,7.0,1031.0,6634.0,24.0,22.0,207.0,1408.0,667.0,1408.0,244.0,582.0,71.0,67.0,amazon-amazon-echo-dot-with-clock-gen3,1605903532.24
27.0,21.0,12974.0,5616.0,2.0,5.0,9.0,3.0,14.0,10.0,11862.0,4764.0,62.0,61.0,417.0,96.0,1360.0,2715.0,585.0,842.0,75.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1605904087.068
27.0,20.0,13564.0,5576.0,2.0,5.0,10.0,2.0,14.0,9.0,12452.0,4764.0,53.0,63.0,417.0,96.0,1360.0,4075.0,583.0,1257.0,81.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1605904088.059
26.0,22.0,12544.0,5656.0,2.0,5.0,9.0,3.0,13.0,10.0,11472.0,4764.0,53.0,55.0,417.0,96.0,1360.0,2720.0,583.0,843.0,75.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1605904146.789
13.0,13.0,1635.0,7276.0,1.0,2.0,1.0,4.0,4.0,6.0,951.0,6592.0,25.0,24.0,204.0,1408.0,590.0,2816.0,212.0,938.0,70.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1605904603.025
13.0,14.0,1771.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1087.0,6605.0,27.0,24.0,204.0,1408.0,726.0,1408.0,269.0,580.0,73.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1605904617.918
19.0,19.0,2730.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,76.0,66.0,417.0,96.0,1164.0,1360.0,398.0,588.0,90.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1605905166.803
15.0,12.0,2007.0,6499.0,2.0,1.0,3.0,4.0,6.0,5.0,1375.0,6007.0,58.0,73.0,416.0,1360.0,583.0,3151.0,211.0,1075.0,74.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1605905335.805
22.0,19.0,5842.0,5536.0,2.0,5.0,4.0,3.0,9.0,10.0,4930.0,4764.0,59.0,60.0,417.0,96.0,1360.0,2715.0,584.0,842.0,70.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1605905526.682
13.0,13.0,1759.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1051.0,6619.0,26.0,26.0,204.0,1408.0,690.0,1408.0,254.0,581.0,80.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1605905878.385
118.0,166.0,16565.0,19136.0,68.0,69.0,16.0,7.0,87.0,84.0,11801.0,12484.0,15167.0,10755.0,214.0,1360.0,1360.0,4662.0,406.0,1486.0,15123.0,10711.0,amazon-amazon-echo-dot-with-clock-gen3,1605905899.298
