packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName,flowEndMilliseconds
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,4.0,6.0,5.0,1332.0,5964.0,54.0,62.0,416.0,1360.0,540.0,3151.0,199.0,1076.0,70.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604655820.452
13.0,15.0,1684.0,7451.0,1.0,2.0,1.0,6.0,4.0,8.0,988.0,6663.0,22.0,18.0,207.0,1408.0,624.0,1408.0,226.0,549.0,67.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1604655827.356
22.0,20.0,5842.0,5576.0,2.0,5.0,4.0,3.0,9.0,10.0,4930.0,4764.0,57.0,54.0,417.0,96.0,1360.0,2715.0,584.0,842.0,66.0,71.0,amazon-amazon-echo-dot-with-clock-gen3,1604655921.127
21.0,19.0,4404.0,5536.0,3.0,5.0,3.0,2.0,8.0,9.0,3520.0,4764.0,65.0,63.0,417.0,96.0,1360.0,4075.0,544.0,1257.0,77.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604655922.274
26.0,18.0,11834.0,5496.0,2.0,5.0,9.0,2.0,13.0,9.0,10762.0,4764.0,51.0,66.0,417.0,96.0,1360.0,4075.0,587.0,1257.0,63.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604657121.029
29.0,24.0,15808.0,5736.0,2.0,5.0,12.0,4.0,16.0,11.0,14592.0,4764.0,47.0,50.0,417.0,96.0,1360.0,1360.0,584.0,588.0,68.0,59.0,amazon-amazon-echo-dot-with-clock-gen3,1604657122.199
26.0,22.0,12544.0,5656.0,2.0,5.0,9.0,4.0,13.0,11.0,11472.0,4764.0,58.0,58.0,417.0,96.0,1360.0,1360.0,583.0,588.0,76.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604657301.194
19.0,18.0,2716.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1924.0,4764.0,82.0,76.0,417.0,96.0,1162.0,2715.0,398.0,842.0,89.0,99.0,amazon-amazon-echo-dot-with-clock-gen3,1604657302.454
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,27.0,26.0,204.0,1408.0,683.0,1408.0,251.0,580.0,78.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604658011.653
13.0,15.0,1716.0,7436.0,1.0,2.0,1.0,6.0,4.0,8.0,1008.0,6648.0,25.0,20.0,204.0,1408.0,647.0,1408.0,236.0,549.0,76.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604658122.037
13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,4.0,4.0,6.0,908.0,6592.0,26.0,25.0,204.0,1408.0,547.0,2816.0,194.0,938.0,78.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604658662.786
21.0,17.0,4392.0,5456.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,60.0,65.0,417.0,96.0,1360.0,2715.0,544.0,842.0,74.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604658680.944
19.0,18.0,2716.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1924.0,4764.0,74.0,67.0,417.0,96.0,1162.0,2720.0,398.0,843.0,76.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604659041.062
15.0,12.0,1964.0,6456.0,2.0,1.0,3.0,4.0,6.0,5.0,1332.0,5964.0,60.0,76.0,416.0,1360.0,540.0,3151.0,199.0,1076.0,78.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604659321.378
31.0,23.0,15866.0,5741.0,2.0,6.0,11.0,4.0,16.0,12.0,14558.0,4809.0,45.0,53.0,417.0,96.0,1360.0,1360.0,584.0,597.0,74.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1604659581.082
28.0,21.0,13975.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12823.0,4764.0,50.0,58.0,417.0,96.0,1360.0,2715.0,584.0,842.0,71.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604659582.265
28.0,21.0,14946.0,5616.0,2.0,5.0,11.0,3.0,15.0,10.0,13794.0,4764.0,47.0,55.0,417.0,96.0,1360.0,2715.0,584.0,842.0,66.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604659583.362
13.0,12.0,1672.0,7266.0,1.0,2.0,1.0,4.0,4.0,6.0,988.0,6634.0,26.0,28.0,207.0,1408.0,624.0,2816.0,226.0,938.0,68.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1604659835.793
21.0,20.0,4392.0,5576.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,67.0,62.0,417.0,96.0,1360.0,2715.0,544.0,842.0,76.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604660061.088
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,69.0,64.0,417.0,96.0,1164.0,2720.0,398.0,843.0,73.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604660780.983
13.0,13.0,1612.0,7258.0,1.0,2.0,1.0,5.0,4.0,7.0,928.0,6574.0,24.0,24.0,204.0,1408.0,567.0,1408.0,202.0,578.0,75.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604661078.263
26.0,21.0,12545.0,5616.0,2.0,5.0,9.0,3.0,13.0,10.0,11473.0,4764.0,56.0,60.0,417.0,96.0,1360.0,2715.0,583.0,842.0,81.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604661441.146
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,4.0,4.0,6.0,1044.0,6605.0,27.0,25.0,204.0,1408.0,683.0,2816.0,251.0,938.0,78.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604661474.381
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,28.0,25.0,204.0,1408.0,647.0,1408.0,236.0,581.0,77.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604661606.629
27.0,19.0,13157.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12045.0,4764.0,49.0,62.0,417.0,96.0,1360.0,2715.0,584.0,842.0,70.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604662041.019
27.0,20.0,13146.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12034.0,4764.0,46.0,54.0,417.0,96.0,1360.0,2715.0,584.0,842.0,64.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604662042.054
19.0,18.0,2716.0,5496.0,2.0,5.0,2.0,2.0,6.0,9.0,1924.0,4764.0,72.0,66.0,417.0,96.0,1162.0,4075.0,398.0,1257.0,74.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604662521.034
13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,30.0,29.0,204.0,1408.0,547.0,1408.0,194.0,579.0,83.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604662770.647
111.0,156.0,15631.0,16947.0,65.0,66.0,14.0,4.0,84.0,78.0,11159.0,10695.0,16231.0,11519.0,214.0,1360.0,1360.0,4662.0,558.0,1490.0,16193.0,11479.0,amazon-amazon-echo-dot-with-clock-gen3,1604662773.524
22.0,19.0,5842.0,5536.0,2.0,5.0,4.0,3.0,9.0,10.0,4930.0,4764.0,63.0,64.0,417.0,96.0,1360.0,2715.0,584.0,842.0,73.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604662821.061
16.0,15.0,2028.0,6576.0,1.0,1.0,3.0,6.0,5.0,7.0,1332.0,5964.0,72.0,69.0,416.0,1360.0,540.0,1360.0,190.0,504.0,77.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604662822.383
13.0,12.0,1672.0,7266.0,1.0,2.0,1.0,4.0,4.0,6.0,988.0,6634.0,22.0,23.0,207.0,1408.0,624.0,2816.0,226.0,938.0,64.0,62.0,amazon-amazon-echo-dot-with-clock-gen3,1604663902.63
23.0,19.0,5070.0,5581.0,2.0,6.0,4.0,3.0,8.0,11.0,4106.0,4809.0,52.0,55.0,417.0,96.0,1360.0,2715.0,524.0,842.0,63.0,68.0,amazon-amazon-echo-dot-with-clock-gen3,1604664200.925
20.0,19.0,2782.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,76.0,71.0,417.0,96.0,1164.0,1360.0,398.0,588.0,76.0,103.0,amazon-amazon-echo-dot-with-clock-gen3,1604664261.186
14.0,15.0,1744.0,7419.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,28.0,26.0,204.0,1408.0,647.0,1408.0,236.0,581.0,88.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604664305.599
27.0,21.0,13724.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12612.0,4764.0,53.0,59.0,417.0,96.0,1360.0,2715.0,583.0,842.0,71.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604664501.125
28.0,22.0,15515.0,5656.0,2.0,5.0,11.0,3.0,15.0,10.0,14363.0,4764.0,53.0,59.0,417.0,96.0,1360.0,2715.0,587.0,842.0,75.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1604664502.37
27.0,20.0,13911.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12799.0,4764.0,57.0,67.0,417.0,96.0,1360.0,2715.0,584.0,842.0,77.0,92.0,amazon-amazon-echo-dot-with-clock-gen3,1604664503.664
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,4.0,4.0,6.0,1044.0,6605.0,25.0,25.0,204.0,1408.0,683.0,2816.0,251.0,938.0,78.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604664643.007
13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,26.0,24.0,204.0,1408.0,547.0,1408.0,194.0,579.0,81.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604665371.678
27.0,19.0,13178.0,5536.0,2.0,5.0,10.0,2.0,14.0,9.0,12066.0,4764.0,51.0,63.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,71.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604665581.072
21.0,18.0,4392.0,5496.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,68.0,68.0,417.0,96.0,1360.0,1360.0,544.0,588.0,79.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604665582.26
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,71.0,64.0,417.0,96.0,1164.0,2715.0,398.0,842.0,72.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604666001.015
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,4.0,6.0,5.0,1332.0,5964.0,56.0,64.0,416.0,1360.0,540.0,3151.0,199.0,1076.0,71.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604666323.227
24.0,19.0,5934.0,5581.0,2.0,6.0,4.0,3.0,9.0,11.0,4930.0,4809.0,54.0,60.0,417.0,96.0,1360.0,2715.0,584.0,842.0,66.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604666961.01
27.0,20.0,13793.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12669.0,4764.0,46.0,55.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1604666962.063
29.0,21.0,13169.0,5661.0,2.0,6.0,10.0,3.0,14.0,11.0,11953.0,4809.0,45.0,54.0,417.0,96.0,1360.0,2715.0,584.0,842.0,66.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604666963.178
28.0,22.0,14502.0,5656.0,2.0,5.0,11.0,4.0,15.0,11.0,13314.0,4764.0,46.0,51.0,417.0,96.0,1360.0,1360.0,583.0,588.0,66.0,59.0,amazon-amazon-echo-dot-with-clock-gen3,1604666964.258
29.0,22.0,15781.0,5656.0,2.0,5.0,12.0,3.0,16.0,10.0,14589.0,4764.0,46.0,54.0,417.0,96.0,1360.0,2720.0,584.0,843.0,70.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604666965.411
13.0,13.0,1684.0,7318.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,28.0,28.0,207.0,1408.0,624.0,1408.0,226.0,582.0,75.0,67.0,amazon-amazon-echo-dot-with-clock-gen3,1604667399.396
13.0,14.0,1692.0,7384.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6648.0,25.0,23.0,204.0,1408.0,647.0,2816.0,236.0,893.0,78.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604667603.882
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,76.0,70.0,417.0,96.0,1164.0,2715.0,398.0,842.0,83.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1604667741.115
109.0,158.0,15571.0,17027.0,64.0,66.0,14.0,4.0,82.0,78.0,11179.0,10695.0,16644.0,11449.0,214.0,1360.0,1360.0,4662.0,682.0,1490.0,16599.0,11404.0,amazon-amazon-echo-dot-with-clock-gen3,1604667921.215
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,32.0,31.0,204.0,1408.0,683.0,1408.0,251.0,580.0,85.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604668257.982
21.0,17.0,4392.0,5456.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,64.0,69.0,417.0,96.0,1360.0,2720.0,544.0,843.0,72.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604668341.035
13.0,14.0,1604.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,28.0,25.0,204.0,1408.0,547.0,1408.0,194.0,579.0,82.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604668818.087
27.0,23.0,13220.0,5696.0,2.0,5.0,10.0,4.0,14.0,11.0,12108.0,4764.0,49.0,50.0,417.0,96.0,1360.0,1360.0,584.0,588.0,68.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604669421.016
28.0,21.0,13822.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12646.0,4764.0,49.0,57.0,417.0,96.0,1360.0,1360.0,584.0,588.0,76.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604669422.188
28.0,23.0,15028.0,5696.0,2.0,5.0,11.0,4.0,15.0,11.0,13852.0,4764.0,54.0,58.0,417.0,96.0,1360.0,1360.0,584.0,588.0,80.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604669423.475
19.0,19.0,2742.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,75.0,65.0,417.0,96.0,1164.0,1360.0,398.0,588.0,78.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604669481.094
26.0,19.0,12544.0,5536.0,2.0,5.0,9.0,3.0,13.0,10.0,11472.0,4764.0,51.0,62.0,417.0,96.0,1360.0,2715.0,583.0,842.0,72.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604669721.035
16.0,16.0,2030.0,6539.0,2.0,1.0,2.0,5.0,5.0,6.0,1346.0,5887.0,110.0,91.0,409.0,1360.0,780.0,3098.0,290.0,1026.0,98.0,102.0,amazon-amazon-echo-dot-with-clock-gen3,1604669789.138
15.0,12.0,1964.0,6456.0,2.0,1.0,3.0,4.0,6.0,5.0,1332.0,5964.0,55.0,69.0,416.0,1360.0,540.0,3151.0,199.0,1076.0,78.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604669824.045
14.0,14.0,1660.0,7318.0,1.0,2.0,1.0,4.0,4.0,6.0,924.0,6570.0,26.0,26.0,204.0,2816.0,563.0,2816.0,201.0,938.0,90.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604670253.086
13.0,13.0,1672.0,7318.0,1.0,2.0,1.0,4.0,4.0,6.0,988.0,6634.0,23.0,22.0,207.0,1408.0,624.0,2816.0,226.0,938.0,70.0,67.0,amazon-amazon-echo-dot-with-clock-gen3,1604670981.697
21.0,19.0,4392.0,5536.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,61.0,59.0,417.0,96.0,1360.0,2715.0,544.0,842.0,72.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604671100.974
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,70.0,64.0,417.0,96.0,1164.0,2715.0,398.0,842.0,73.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604671221.007
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,4.0,4.0,6.0,1044.0,6605.0,26.0,26.0,204.0,1408.0,683.0,2816.0,251.0,938.0,80.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604671223.064
27.0,21.0,13748.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12612.0,4764.0,46.0,52.0,417.0,96.0,1360.0,1360.0,583.0,588.0,71.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1604671880.985
27.0,21.0,13505.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12393.0,4764.0,50.0,57.0,417.0,96.0,1360.0,2715.0,583.0,842.0,70.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604671882.151
27.0,20.0,12990.0,5576.0,2.0,5.0,9.0,4.0,14.0,11.0,11854.0,4764.0,52.0,61.0,417.0,96.0,1360.0,1360.0,585.0,588.0,71.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604671883.334
30.0,20.0,16996.0,5576.0,3.0,5.0,12.0,3.0,17.0,10.0,15764.0,4764.0,46.0,60.0,417.0,96.0,1360.0,2715.0,585.0,842.0,70.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604671884.489
31.0,20.0,16307.0,5621.0,2.0,6.0,12.0,3.0,16.0,11.0,15011.0,4809.0,42.0,58.0,417.0,96.0,1360.0,2715.0,585.0,842.0,66.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604671885.599
29.0,22.0,13377.0,5701.0,2.0,6.0,10.0,3.0,14.0,11.0,12173.0,4809.0,43.0,50.0,417.0,96.0,1360.0,2715.0,584.0,842.0,63.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604671886.649
13.0,14.0,1716.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,27.0,24.0,204.0,1408.0,647.0,1408.0,236.0,581.0,83.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604672097.005
23.0,18.0,5693.0,5541.0,2.0,6.0,4.0,3.0,8.0,11.0,4729.0,4809.0,57.0,63.0,417.0,96.0,1360.0,2715.0,578.0,842.0,68.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604672480.991
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,76.0,69.0,417.0,96.0,1164.0,2715.0,398.0,842.0,83.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604672961.107
13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,4.0,4.0,6.0,908.0,6592.0,25.0,25.0,204.0,1408.0,547.0,2816.0,194.0,938.0,79.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604673030.005
15.0,12.0,1964.0,6456.0,2.0,1.0,3.0,4.0,6.0,5.0,1332.0,5964.0,57.0,71.0,416.0,1360.0,540.0,3151.0,199.0,1076.0,70.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604673324.908
13.0,12.0,1672.0,7266.0,1.0,2.0,1.0,4.0,4.0,6.0,988.0,6634.0,22.0,23.0,207.0,1408.0,624.0,2816.0,226.0,938.0,66.0,64.0,amazon-amazon-echo-dot-with-clock-gen3,1604673852.228
29.0,23.0,14098.0,5741.0,2.0,6.0,10.0,3.0,14.0,11.0,12882.0,4809.0,47.0,51.0,417.0,96.0,1360.0,2720.0,584.0,843.0,70.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604673861.079
109.0,158.0,15585.0,17027.0,65.0,66.0,14.0,4.0,84.0,78.0,11193.0,10695.0,16450.0,11315.0,214.0,1360.0,1360.0,4662.0,558.0,1490.0,16405.0,11270.0,amazon-amazon-echo-dot-with-clock-gen3,1604673907.864
13.0,13.0,1620.0,7283.0,1.0,2.0,1.0,4.0,4.0,6.0,936.0,6599.0,27.0,27.0,204.0,1408.0,575.0,2816.0,206.0,938.0,81.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604674320.953
27.0,19.0,13561.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12449.0,4764.0,48.0,60.0,417.0,96.0,1360.0,2715.0,583.0,842.0,65.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604674341.0
28.0,20.0,14268.0,5576.0,2.0,5.0,10.0,4.0,15.0,11.0,13092.0,4764.0,47.0,58.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604674342.116
27.0,21.0,13713.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12601.0,4764.0,47.0,53.0,417.0,96.0,1360.0,1360.0,583.0,588.0,66.0,59.0,amazon-amazon-echo-dot-with-clock-gen3,1604674343.188
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,72.0,66.0,417.0,96.0,1164.0,2715.0,398.0,842.0,79.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604674701.035
16.0,13.0,2250.0,6110.0,2.0,1.0,3.0,4.0,6.0,6.0,1578.0,5578.0,52.0,64.0,428.0,1360.0,586.0,3132.0,227.0,1069.0,69.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604675044.462
22.0,18.0,6101.0,5496.0,2.0,5.0,5.0,3.0,9.0,10.0,5189.0,4764.0,69.0,73.0,417.0,96.0,1360.0,2720.0,567.0,843.0,84.0,98.0,amazon-amazon-echo-dot-with-clock-gen3,1604675241.199
21.0,19.0,4392.0,5536.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,68.0,64.0,417.0,96.0,1360.0,2715.0,544.0,842.0,76.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604675242.371
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,27.0,24.0,204.0,1408.0,647.0,1408.0,236.0,581.0,81.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604675259.748
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,4.0,4.0,6.0,1044.0,6605.0,26.0,25.0,204.0,1408.0,683.0,2816.0,251.0,938.0,81.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604675559.73
13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,28.0,26.0,204.0,1408.0,547.0,1408.0,194.0,579.0,76.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604675980.034
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,78.0,71.0,417.0,96.0,1164.0,2715.0,398.0,842.0,81.0,90.0,amazon-amazon-echo-dot-with-clock-gen3,1604676441.149
29.0,23.0,14086.0,5741.0,2.0,6.0,10.0,3.0,14.0,11.0,12882.0,4809.0,48.0,52.0,417.0,96.0,1360.0,2720.0,584.0,843.0,70.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604676621.105
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,22.0,19.0,207.0,1408.0,624.0,1408.0,226.0,582.0,65.0,64.0,amazon-amazon-echo-dot-with-clock-gen3,1604676735.568
27.0,17.0,13887.0,5456.0,2.0,5.0,10.0,3.0,14.0,10.0,12775.0,4764.0,57.0,80.0,417.0,96.0,1360.0,2715.0,584.0,842.0,81.0,98.0,amazon-amazon-echo-dot-with-clock-gen3,1604676801.233
28.0,20.0,14223.0,5576.0,2.0,5.0,10.0,3.0,15.0,10.0,13071.0,4764.0,50.0,62.0,417.0,96.0,1360.0,2715.0,584.0,842.0,71.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604676802.416
29.0,23.0,15861.0,5696.0,2.0,5.0,12.0,3.0,16.0,10.0,14669.0,4764.0,48.0,53.0,417.0,96.0,1360.0,2720.0,584.0,843.0,73.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604676803.611
27.0,21.0,13345.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12233.0,4764.0,54.0,61.0,417.0,96.0,1360.0,1360.0,584.0,588.0,75.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604676804.855
15.0,12.0,1964.0,6456.0,2.0,1.0,3.0,4.0,6.0,5.0,1332.0,5964.0,57.0,72.0,416.0,1360.0,540.0,3151.0,199.0,1076.0,75.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604676825.756
108.0,158.0,15521.0,17073.0,63.0,67.0,14.0,4.0,81.0,79.0,11169.0,10741.0,16660.0,11354.0,214.0,1360.0,1360.0,4662.0,682.0,1491.0,16611.0,11305.0,amazon-amazon-echo-dot-with-clock-gen3,1604677728.605
13.0,13.0,1692.0,7332.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6648.0,26.0,26.0,204.0,1408.0,647.0,2816.0,236.0,893.0,80.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604677819.277
21.0,19.0,4392.0,5536.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,65.0,63.0,417.0,96.0,1360.0,2715.0,544.0,842.0,73.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1604678001.065
14.0,11.0,1426.0,7536.0,1.0,1.0,1.0,4.0,4.0,5.0,834.0,7084.0,67.0,71.0,202.0,1360.0,475.0,3926.0,165.0,1339.0,72.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604678066.323
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,68.0,63.0,417.0,96.0,1164.0,2715.0,398.0,842.0,69.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604678180.981
13.0,13.0,1612.0,7258.0,1.0,2.0,1.0,4.0,4.0,6.0,928.0,6574.0,25.0,25.0,204.0,1408.0,567.0,2816.0,202.0,938.0,77.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604678958.712
27.0,20.0,12964.0,5576.0,2.0,5.0,9.0,3.0,14.0,10.0,11852.0,4764.0,52.0,61.0,417.0,96.0,1360.0,2715.0,585.0,842.0,70.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604679261.103
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,28.0,25.0,204.0,1408.0,683.0,1408.0,251.0,580.0,78.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604679262.176
29.0,22.0,15813.0,5656.0,2.0,5.0,12.0,3.0,16.0,10.0,14621.0,4764.0,48.0,56.0,417.0,96.0,1360.0,2715.0,584.0,842.0,71.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604679262.284
