,packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
14248,123.0,68.0,153322.0,7020.0,1.0,4.0,108.0,4.0,110.0,10.0,148370.0,4288.0,9.0,17.0,517.0,96.0,1432.0,1871.0,525.0,633.0,19.0,20.0,atom-tech-atom-cam
14249,1156.0,640.0,1616579.0,30396.0,1.0,4.0,1141.0,5.0,1143.0,11.0,1570307.0,4288.0,10.0,18.0,517.0,96.0,1432.0,1432.0,536.0,529.0,17.0,30.0,atom-tech-atom-cam
14250,13.0,7.0,1958.0,5193.0,1.0,1.0,2.0,3.0,4.0,4.0,1274.0,4821.0,41.0,75.0,517.0,1448.0,600.0,1851.0,244.0,685.0,56.0,80.0,atom-tech-atom-cam
14251,120.0,83.0,150034.0,7620.0,1.0,4.0,105.0,4.0,107.0,10.0,145202.0,4288.0,10.0,13.0,517.0,96.0,1432.0,1871.0,529.0,633.0,30.0,29.0,atom-tech-atom-cam
14252,1154.0,620.0,1608125.0,29468.0,1.0,4.0,1139.0,4.0,1141.0,10.0,1561933.0,4288.0,10.0,19.0,517.0,96.0,1432.0,1871.0,534.0,633.0,26.0,25.0,atom-tech-atom-cam
14253,12.0,8.0,1906.0,5245.0,1.0,1.0,2.0,2.0,4.0,3.0,1274.0,4821.0,50.0,74.0,517.0,3299.0,600.0,3299.0,244.0,1329.0,61.0,80.0,atom-tech-atom-cam
14254,126.0,89.0,155707.0,8061.0,1.0,4.0,110.0,3.0,112.0,10.0,150623.0,4357.0,9.0,13.0,517.0,96.0,1432.0,3303.0,524.0,964.0,34.0,28.0,atom-tech-atom-cam
14255,1172.0,646.0,1633359.0,30808.0,1.0,4.0,1157.0,5.0,1159.0,11.0,1586447.0,4288.0,10.0,18.0,517.0,96.0,1432.0,1432.0,534.0,529.0,14.0,19.0,atom-tech-atom-cam
14256,12.0,7.0,1906.0,5193.0,1.0,1.0,2.0,3.0,4.0,4.0,1274.0,4821.0,53.0,84.0,517.0,1448.0,600.0,1851.0,244.0,685.0,57.0,93.0,atom-tech-atom-cam
14257,122.0,99.0,151338.0,8356.0,1.0,3.0,106.0,4.0,108.0,10.0,146426.0,4348.0,9.0,10.0,517.0,96.0,1432.0,1871.0,528.0,629.0,30.0,33.0,atom-tech-atom-cam
14258,1150.0,586.0,1603378.0,27944.0,1.0,4.0,1135.0,5.0,1137.0,11.0,1557346.0,4288.0,10.0,20.0,517.0,96.0,1432.0,1432.0,534.0,529.0,19.0,21.0,atom-tech-atom-cam
14259,12.0,9.0,1906.0,5297.0,1.0,1.0,2.0,3.0,4.0,4.0,1274.0,4821.0,49.0,61.0,517.0,1448.0,600.0,1851.0,244.0,685.0,60.0,77.0,atom-tech-atom-cam
14260,122.0,68.0,152466.0,7020.0,1.0,4.0,108.0,4.0,110.0,10.0,147554.0,4288.0,9.0,16.0,517.0,96.0,1432.0,1871.0,522.0,633.0,19.0,27.0,atom-tech-atom-cam
14261,1148.0,587.0,1599528.0,28056.0,1.0,4.0,1133.0,5.0,1135.0,11.0,1553576.0,4288.0,10.0,20.0,517.0,96.0,1432.0,1432.0,534.0,529.0,20.0,20.0,atom-tech-atom-cam
14262,13.0,10.0,1958.0,5349.0,1.0,1.0,2.0,4.0,4.0,5.0,1274.0,4821.0,41.0,51.0,517.0,1448.0,600.0,1471.0,244.0,612.0,56.0,74.0,atom-tech-atom-cam
14263,128.0,108.0,163442.0,8784.0,1.0,4.0,113.0,5.0,115.0,11.0,158290.0,4288.0,9.0,11.0,517.0,96.0,1432.0,1432.0,538.0,529.0,26.0,26.0,atom-tech-atom-cam
14264,1174.0,655.0,1641648.0,31716.0,1.0,4.0,1160.0,5.0,1162.0,11.0,1594656.0,4288.0,10.0,18.0,517.0,96.0,1432.0,1432.0,536.0,529.0,24.0,28.0,atom-tech-atom-cam
14265,13.0,7.0,1958.0,5193.0,1.0,1.0,2.0,3.0,4.0,4.0,1274.0,4821.0,40.0,76.0,517.0,1448.0,600.0,1851.0,244.0,685.0,55.0,77.0,atom-tech-atom-cam
14266,125.0,75.0,156114.0,7396.0,1.0,4.0,110.0,4.0,112.0,10.0,151082.0,4288.0,9.0,15.0,517.0,96.0,1432.0,1871.0,525.0,633.0,18.0,19.0,atom-tech-atom-cam
14267,1163.0,600.0,1622113.0,28531.0,1.0,3.0,1150.0,4.0,1152.0,9.0,1575573.0,4279.0,10.0,19.0,517.0,96.0,1432.0,1871.0,533.0,650.0,15.0,21.0,atom-tech-atom-cam
14268,13.0,8.0,1958.0,5245.0,1.0,1.0,2.0,4.0,4.0,5.0,1274.0,4821.0,62.0,94.0,517.0,1448.0,600.0,1471.0,244.0,612.0,64.0,95.0,atom-tech-atom-cam
14269,126.0,93.0,156318.0,10191.0,1.0,4.0,109.0,6.0,111.0,12.0,151186.0,6159.0,10.0,12.0,517.0,96.0,1432.0,1871.0,531.0,685.0,43.0,36.0,atom-tech-atom-cam
14270,1112.0,609.0,1547633.0,28660.0,1.0,4.0,1097.0,4.0,1099.0,10.0,1503121.0,4288.0,10.0,18.0,517.0,96.0,1432.0,1871.0,533.0,633.0,34.0,33.0,atom-tech-atom-cam
14271,12.0,8.0,1906.0,5245.0,1.0,1.0,2.0,4.0,4.0,5.0,1274.0,4821.0,51.0,74.0,517.0,1448.0,600.0,1471.0,244.0,612.0,58.0,87.0,atom-tech-atom-cam
14272,119.0,104.0,149962.0,8460.0,1.0,4.0,105.0,5.0,107.0,11.0,145170.0,4288.0,10.0,11.0,517.0,96.0,1432.0,1432.0,529.0,529.0,30.0,26.0,atom-tech-atom-cam
14273,1177.0,622.0,1644596.0,29468.0,1.0,4.0,1163.0,5.0,1165.0,11.0,1597484.0,4288.0,10.0,19.0,517.0,96.0,1432.0,1432.0,535.0,529.0,23.0,25.0,atom-tech-atom-cam
14760,12.0,10.0,919.0,5042.0,1.0,1.0,0.0,4.0,4.0,5.0,435.0,4638.0,145.0,176.0,131.0,1430.0,147.0,1608.0,45.0,607.0,329.0,363.0,canon-inkjet-printer
14761,11.0,8.0,1218.0,3764.0,0.0,0.0,1.0,3.0,4.0,4.0,774.0,3440.0,163.0,233.0,134.0,1460.0,358.0,1460.0,107.0,565.0,326.0,398.0,canon-inkjet-printer
14762,55.0,65.0,2729.0,84727.0,1.0,2.0,1.0,58.0,4.0,60.0,525.0,82123.0,14.0,11.0,136.0,1430.0,232.0,2860.0,71.0,603.0,76.0,88.0,canon-inkjet-printer
14763,16.0,9.0,2745.0,4694.0,0.0,0.0,4.0,5.0,7.0,6.0,2101.0,4330.0,48.0,87.0,134.0,1460.0,677.0,1460.0,184.0,503.0,45.0,59.0,canon-inkjet-printer
14764,13.0,9.0,976.0,4354.0,1.0,2.0,0.0,2.0,4.0,4.0,452.0,3990.0,60.0,93.0,133.0,3151.0,162.0,3151.0,49.0,1277.0,113.0,105.0,canon-inkjet-printer
14765,13.0,10.0,1026.0,4456.0,1.0,2.0,0.0,4.0,4.0,6.0,502.0,4052.0,39.0,55.0,133.0,1460.0,212.0,1460.0,64.0,612.0,34.0,71.0,canon-inkjet-printer
14766,13.0,11.0,1315.0,4440.0,1.0,1.0,1.0,4.0,5.0,5.0,791.0,3996.0,78.0,92.0,133.0,1460.0,370.0,1460.0,112.0,592.0,132.0,119.0,canon-inkjet-printer
14767,13.0,10.0,1446.0,4333.0,1.0,1.0,2.0,3.0,5.0,4.0,922.0,3929.0,203.0,270.0,133.0,1460.0,385.0,1691.0,121.0,644.0,599.0,606.0,canon-inkjet-printer
14768,13.0,11.0,2095.0,4374.0,1.0,1.0,2.0,4.0,5.0,5.0,1571.0,3930.0,65.0,79.0,133.0,1460.0,909.0,1460.0,317.0,593.0,112.0,102.0,canon-inkjet-printer
14769,13.0,11.0,1315.0,4440.0,1.0,1.0,1.0,4.0,5.0,5.0,791.0,3996.0,76.0,93.0,133.0,1460.0,370.0,1460.0,112.0,592.0,137.0,124.0,canon-inkjet-printer
14770,13.0,12.0,2243.0,4437.0,1.0,1.0,2.0,4.0,5.0,5.0,1719.0,3953.0,180.0,192.0,133.0,1460.0,1061.0,1460.0,375.0,592.0,370.0,378.0,canon-inkjet-printer
14771,13.0,11.0,1275.0,6942.0,1.0,1.0,1.0,5.0,5.0,6.0,751.0,6498.0,67.0,81.0,133.0,1460.0,374.0,1691.0,117.0,627.0,112.0,105.0,canon-inkjet-printer
14772,19.0,18.0,2530.0,5496.0,2.0,4.0,1.0,5.0,5.0,10.0,1766.0,4772.0,31.0,29.0,152.0,91.0,1432.0,1473.0,541.0,557.0,27.0,33.0,canon-inkjet-printer
14773,20.0,17.0,2570.0,5743.0,2.0,4.0,1.0,5.0,5.0,10.0,1766.0,5059.0,35.0,38.0,152.0,91.0,1432.0,1473.0,541.0,586.0,30.0,54.0,canon-inkjet-printer
14774,12.0,11.0,2242.0,3028.0,0.0,4.0,1.0,2.0,5.0,6.0,1758.0,2584.0,281.0,303.0,125.0,1460.0,1382.0,1460.0,515.0,572.0,585.0,608.0,canon-inkjet-printer
14775,12.0,10.0,919.0,5042.0,1.0,1.0,0.0,4.0,4.0,5.0,435.0,4638.0,49.0,58.0,131.0,1430.0,147.0,1608.0,45.0,607.0,72.0,65.0,canon-inkjet-printer
14776,13.0,11.0,1848.0,4360.0,1.0,1.0,2.0,4.0,5.0,5.0,1324.0,3916.0,77.0,93.0,133.0,1460.0,662.0,1460.0,228.0,593.0,133.0,129.0,canon-inkjet-printer
14777,59.0,63.0,2889.0,85176.0,1.0,2.0,1.0,56.0,4.0,58.0,525.0,82652.0,11.0,10.0,136.0,1430.0,232.0,2860.0,71.0,632.0,47.0,41.0,canon-inkjet-printer
14778,13.0,10.0,1315.0,4400.0,1.0,1.0,1.0,3.0,5.0,4.0,791.0,3996.0,70.0,91.0,133.0,1460.0,370.0,1691.0,112.0,638.0,139.0,136.0,canon-inkjet-printer
14779,17.0,16.0,2405.0,3992.0,1.0,6.0,1.0,3.0,6.0,10.0,1721.0,3348.0,1043.0,1109.0,125.0,108.0,1314.0,1460.0,460.0,511.0,1005.0,1074.0,canon-inkjet-printer
14780,13.0,12.0,959.0,5122.0,1.0,2.0,0.0,4.0,4.0,7.0,435.0,4638.0,61.0,64.0,131.0,1430.0,147.0,1430.0,45.0,602.0,89.0,89.0,canon-inkjet-printer
14781,56.0,66.0,2769.0,85159.0,1.0,2.0,1.0,59.0,4.0,61.0,525.0,82515.0,9.0,7.0,136.0,1430.0,232.0,2860.0,71.0,595.0,39.0,38.0,canon-inkjet-printer
14782,13.0,11.0,1315.0,4440.0,1.0,1.0,1.0,4.0,5.0,5.0,791.0,3996.0,83.0,99.0,133.0,1460.0,370.0,1460.0,112.0,592.0,174.0,167.0,canon-inkjet-printer
14783,13.0,12.0,2282.0,3100.0,0.0,5.0,1.0,1.0,5.0,6.0,1758.0,2616.0,8968.0,9781.0,125.0,2433.0,1382.0,2433.0,515.0,893.0,8711.0,31348.0,canon-inkjet-printer
14784,14.0,11.0,1355.0,4440.0,1.0,1.0,1.0,4.0,5.0,5.0,791.0,3996.0,153.0,201.0,133.0,1460.0,370.0,1460.0,112.0,592.0,331.0,334.0,canon-inkjet-printer
14785,21.0,18.0,2596.0,4103.0,2.0,8.0,1.0,3.0,7.0,12.0,1752.0,3379.0,30262.0,35598.0,125.0,108.0,1314.0,1460.0,435.0,515.0,29901.0,35234.0,canon-inkjet-printer
14786,10.0,8.0,2055.0,1114.0,1.0,0.0,3.0,1.0,6.0,1.0,1655.0,794.0,3158.0,4059.0,126.0,794.0,501.0,794.0,189.0,0.0,4097.0,4226.0,canon-inkjet-printer
14787,19.0,17.0,2682.0,3309.0,1.0,5.0,1.0,2.0,7.0,7.0,1914.0,2617.0,17625.0,19827.0,125.0,1460.0,1382.0,1460.0,453.0,548.0,16256.0,18518.0,canon-inkjet-printer
14788,13.0,14.0,1462.0,4465.0,2.0,2.0,3.0,3.0,6.0,5.0,938.0,3901.0,82.0,69.0,113.0,1460.0,267.0,1460.0,95.0,635.0,63.0,121.0,elecom-eclear
14789,13.0,13.0,1462.0,4425.0,2.0,2.0,3.0,3.0,6.0,5.0,938.0,3901.0,70.0,63.0,113.0,1460.0,267.0,1460.0,95.0,635.0,63.0,111.0,elecom-eclear
14790,16.0,14.0,1539.0,4465.0,4.0,2.0,2.0,3.0,8.0,5.0,895.0,3901.0,172.0,188.0,113.0,1451.0,267.0,1460.0,86.0,635.0,306.0,261.0,elecom-eclear
14791,16.0,15.0,1539.0,4505.0,4.0,2.0,2.0,3.0,8.0,5.0,895.0,3901.0,74.0,71.0,113.0,1460.0,267.0,1460.0,86.0,635.0,68.0,89.0,elecom-eclear
14792,15.0,13.0,1448.0,4425.0,3.0,2.0,2.0,3.0,7.0,5.0,844.0,3901.0,100.0,104.0,113.0,1460.0,267.0,1460.0,89.0,635.0,99.0,151.0,elecom-eclear
14793,14.0,15.0,1882.0,4505.0,2.0,2.0,4.0,3.0,8.0,5.0,1318.0,3901.0,101.0,82.0,113.0,1460.0,267.0,1460.0,92.0,635.0,87.0,125.0,elecom-eclear
14794,16.0,12.0,1755.0,4385.0,3.0,2.0,3.0,3.0,8.0,5.0,1111.0,3901.0,75.0,93.0,113.0,1460.0,267.0,1460.0,96.0,635.0,69.0,136.0,elecom-eclear
14795,13.0,13.0,1275.0,4425.0,3.0,2.0,2.0,3.0,6.0,5.0,751.0,3901.0,83.0,74.0,113.0,1460.0,267.0,1460.0,93.0,635.0,71.0,121.0,elecom-eclear
14796,15.0,15.0,1922.0,4505.0,2.0,2.0,4.0,3.0,8.0,5.0,1318.0,3901.0,104.0,92.0,113.0,1460.0,267.0,1460.0,92.0,635.0,84.0,118.0,elecom-eclear
14803,8.0,5.0,971.0,2952.0,1.0,0.0,1.0,2.0,2.0,2.0,547.0,2684.0,97.0,166.0,517.0,1418.0,517.0,1418.0,243.0,76.0,193.0,250.0,google-chromecast
14804,13.0,12.0,1775.0,5728.0,1.0,3.0,1.0,4.0,4.0,7.0,1079.0,5096.0,33.0,34.0,175.0,1418.0,796.0,1418.0,308.0,620.0,54.0,43.0,google-chromecast
14805,9.0,5.0,1045.0,3764.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3496.0,38.0,72.0,517.0,1418.0,517.0,1498.0,226.0,415.0,53.0,69.0,google-chromecast
14806,9.0,6.0,1057.0,4725.0,0.0,0.0,1.0,4.0,2.0,4.0,581.0,4405.0,40.0,60.0,517.0,1418.0,517.0,1418.0,226.0,348.0,60.0,79.0,google-chromecast
14807,8.0,5.0,1005.0,4674.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,4406.0,46.0,72.0,517.0,1418.0,517.0,2408.0,226.0,747.0,63.0,84.0,google-chromecast
14808,9.0,5.0,1045.0,3764.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3496.0,40.0,74.0,517.0,1418.0,517.0,1498.0,226.0,415.0,44.0,69.0,google-chromecast
14809,10.0,8.0,1109.0,4002.0,0.0,0.0,1.0,3.0,2.0,5.0,581.0,3578.0,41.0,45.0,517.0,1418.0,517.0,1418.0,226.0,601.0,43.0,45.0,google-chromecast
14810,5.0,4.0,773.0,3133.0,0.0,0.0,1.0,2.0,1.0,2.0,517.0,2917.0,26.0,26.0,517.0,1418.0,517.0,1499.0,0.0,40.0,25.0,18.0,google-chromecast
14811,8.0,7.0,993.0,3867.0,0.0,0.0,1.0,3.0,2.0,4.0,581.0,3495.0,22.0,21.0,517.0,1418.0,517.0,1418.0,226.0,572.0,25.0,23.0,google-chromecast
14812,8.0,6.0,993.0,3584.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3264.0,22.0,27.0,517.0,1418.0,517.0,1418.0,226.0,364.0,21.0,22.0,google-chromecast
14813,13.0,17.0,1652.0,4799.0,3.0,7.0,1.0,4.0,7.0,11.0,968.0,3907.0,15.0,15917.0,517.0,1418.0,517.0,1418.0,163.0,505.0,22.0,72435.0,google-chromecast
14814,12.0,21.0,1577.0,7037.0,2.0,9.0,1.0,6.0,6.0,15.0,945.0,5937.0,17.0,12795.0,517.0,1418.0,517.0,1418.0,171.0,580.0,20.0,12779.0,google-chromecast
14815,30.0,34.0,3288.0,7788.0,4.0,12.0,2.0,7.0,13.0,24.0,1708.0,6012.0,34.0,7773.0,517.0,1418.0,517.0,1418.0,142.0,553.0,40.0,7740.0,google-chromecast
14816,16.0,21.0,1937.0,5894.0,2.0,10.0,2.0,5.0,7.0,15.0,1097.0,4794.0,38.0,12923.0,517.0,1418.0,517.0,1498.0,160.0,553.0,59.0,12876.0,google-chromecast
14817,57.0,75.0,7448.0,75893.0,2.0,8.0,4.0,54.0,8.0,67.0,4440.0,71985.0,9.0,3447.0,517.0,1418.0,1418.0,2836.0,569.0,547.0,16.0,3407.0,google-chromecast
14818,15.0,27.0,2291.0,8006.0,2.0,10.0,3.0,5.0,7.0,20.0,1503.0,6594.0,13.0,9806.0,517.0,2836.0,517.0,2836.0,190.0,831.0,18.0,9792.0,google-chromecast
14819,30.0,64.0,3054.0,77053.0,2.0,7.0,2.0,51.0,7.0,58.0,1486.0,73717.0,9.0,4053.0,517.0,1418.0,659.0,2836.0,241.0,368.0,22.0,4039.0,google-chromecast
14820,52.0,97.0,7005.0,117392.0,2.0,8.0,4.0,81.0,8.0,89.0,4293.0,112340.0,29.0,2675.0,517.0,1418.0,1418.0,2836.0,543.0,519.0,39.0,2572.0,google-chromecast
14821,84.0,261.0,5919.0,379778.0,2.0,8.0,2.0,247.0,7.0,255.0,1543.0,366198.0,5.0,984.0,517.0,1418.0,719.0,4254.0,257.0,618.0,24.0,969.0,google-chromecast
14822,19.0,31.0,2059.0,27653.0,2.0,8.0,2.0,17.0,6.0,25.0,1063.0,26033.0,8.0,8492.0,517.0,1418.0,517.0,2836.0,182.0,751.0,21.0,8481.0,google-chromecast
14823,32.0,42.0,13147.0,8597.0,6.0,13.0,11.0,8.0,21.0,23.0,11475.0,6405.0,82.0,6302.0,517.0,1418.0,1418.0,1418.0,526.0,586.0,67.0,6260.0,google-chromecast
14824,58.0,118.0,4719.0,163197.0,2.0,7.0,2.0,104.0,6.0,111.0,1695.0,157053.0,4.0,2176.0,517.0,1418.0,958.0,4254.0,346.0,429.0,23.0,2162.0,google-chromecast
14825,24.0,27.0,13674.0,7127.0,4.0,9.0,10.0,6.0,16.0,15.0,12418.0,5715.0,13.0,9798.0,517.0,2836.0,1418.0,2836.0,629.0,832.0,29.0,9779.0,google-chromecast
14826,140.0,295.0,29429.0,380064.0,7.0,19.0,21.0,239.0,32.0,265.0,22129.0,364716.0,121.0,926.0,517.0,1418.0,1418.0,5672.0,595.0,937.0,105.0,879.0,google-chromecast
14827,10.0,8.0,1097.0,4837.0,0.0,0.0,1.0,4.0,2.0,4.0,581.0,4405.0,76.0,94.0,517.0,1418.0,517.0,1418.0,226.0,348.0,165.0,115.0,google-chromecast
14828,13.0,12.0,1712.0,5692.0,1.0,2.0,1.0,4.0,4.0,6.0,1028.0,5052.0,74.0,79.0,175.0,1418.0,745.0,1418.0,286.0,592.0,121.0,111.0,google-chromecast
14829,10.0,8.0,1109.0,4000.0,0.0,0.0,1.0,3.0,2.0,5.0,581.0,3576.0,17.0,17.0,517.0,1418.0,517.0,1418.0,226.0,602.0,17.0,16.0,google-chromecast
14830,5.0,4.0,773.0,2901.0,0.0,0.0,1.0,2.0,1.0,2.0,517.0,2685.0,34.0,30.0,517.0,1418.0,517.0,1418.0,0.0,75.0,33.0,23.0,google-chromecast
14831,60.0,58.0,21742.0,9450.0,13.0,13.0,17.0,7.0,36.0,24.0,18614.0,6418.0,1384.0,1432.0,517.0,1418.0,1418.0,2406.0,521.0,796.0,1324.0,1364.0,google-chromecast
14832,15.0,12.0,1899.0,4169.0,3.0,1.0,2.0,4.0,7.0,5.0,1111.0,3537.0,6055.0,7700.0,517.0,1418.0,517.0,1418.0,177.0,549.0,6036.0,13864.0,google-chromecast
14833,29.0,24.0,3213.0,8945.0,2.0,4.0,2.0,8.0,11.0,14.0,1637.0,7689.0,2880.0,3503.0,517.0,1418.0,517.0,1498.0,140.0,537.0,2866.0,3483.0,google-chromecast
14834,18.0,15.0,2150.0,6062.0,2.0,3.0,2.0,6.0,6.0,9.0,1206.0,5274.0,2145.0,2600.0,517.0,1418.0,517.0,1497.0,207.0,538.0,2129.0,2585.0,google-chromecast
14835,63.0,92.0,7555.0,116714.0,2.0,1.0,4.0,82.0,8.0,83.0,4271.0,111922.0,1242.0,845.0,517.0,1418.0,1418.0,1418.0,543.0,577.0,1227.0,826.0,google-chromecast
14836,20.0,15.0,2145.0,5635.0,2.0,2.0,2.0,6.0,7.0,8.0,1097.0,4847.0,4270.0,5790.0,517.0,1418.0,517.0,1499.0,161.0,530.0,4251.0,5753.0,google-chromecast
14837,29.0,33.0,2747.0,37157.0,3.0,0.0,2.0,27.0,8.0,28.0,1207.0,35433.0,1201.0,1048.0,517.0,1418.0,517.0,2836.0,167.0,617.0,1188.0,1037.0,google-chromecast
14838,303.0,413.0,77621.0,398529.0,20.0,36.0,59.0,265.0,82.0,332.0,60397.0,377045.0,293.0,215.0,517.0,1418.0,1418.0,2836.0,610.0,769.0,265.0,196.0,google-chromecast
14839,21.0,19.0,2380.0,7473.0,2.0,4.0,2.0,7.0,6.0,13.0,1236.0,6477.0,1794.0,1990.0,517.0,1418.0,517.0,1418.0,214.0,532.0,1772.0,1962.0,google-chromecast
14840,61.0,137.0,4469.0,190712.0,2.0,1.0,2.0,130.0,7.0,131.0,1289.0,183580.0,609.0,268.0,517.0,1418.0,517.0,2836.0,195.0,749.0,590.0,253.0,google-chromecast
14841,15.0,12.0,1741.0,6154.0,2.0,1.0,1.0,6.0,6.0,7.0,953.0,5522.0,6120.0,7780.0,517.0,1418.0,517.0,1418.0,171.0,524.0,6099.0,13897.0,google-chromecast
14842,16.0,14.0,5757.0,2173.0,2.0,3.0,5.0,2.0,9.0,7.0,4917.0,1437.0,212.0,243.0,589.0,212.0,1418.0,580.0,528.0,203.0,189.0,198.0,google-chromecast
14843,42.0,40.0,23546.0,7629.0,8.0,4.0,17.0,5.0,28.0,12.0,21354.0,5541.0,130.0,136.0,517.0,1418.0,1418.0,2408.0,623.0,745.0,115.0,118.0,google-chromecast
14844,37459.0,69807.0,2043849.0,104232275.0,50.0,3.0,2.0,69773.0,66.0,69778.0,4405.0,100602303.0,11.0,6.0,517.0,1418.0,533.0,4254.0,211.0,826.0,15.0,14.0,google-chromecast
14845,36.0,31.0,27798.0,3143.0,4.0,3.0,20.0,2.0,26.0,8.0,25918.0,1523.0,35.0,40.0,589.0,212.0,1418.0,580.0,688.0,177.0,30.0,31.0,google-chromecast
14846,21.0,14.0,6920.0,2403.0,3.0,2.0,6.0,3.0,11.0,7.0,5820.0,1667.0,104.0,158.0,589.0,212.0,1418.0,580.0,577.0,176.0,96.0,140.0,google-chromecast
14847,14.0,13.0,2036.0,2143.0,2.0,2.0,2.0,2.0,7.0,7.0,1300.0,1459.0,159.0,172.0,589.0,212.0,589.0,580.0,191.0,180.0,143.0,156.0,google-chromecast
14848,20.0,15.0,9152.0,2283.0,4.0,2.0,7.0,3.0,13.0,6.0,8104.0,1495.0,151.0,203.0,589.0,212.0,1418.0,580.0,620.0,188.0,141.0,183.0,google-chromecast
14849,9.0,6.0,1057.0,3816.0,0.0,0.0,1.0,3.0,2.0,4.0,581.0,3496.0,22.0,32.0,517.0,1418.0,517.0,1418.0,226.0,572.0,19.0,28.0,google-chromecast
14850,51.0,76.0,7081.0,75338.0,2.0,3.0,4.0,55.0,8.0,63.0,4421.0,71378.0,4813.0,3209.0,517.0,1418.0,1418.0,1563.0,567.0,560.0,4803.0,3166.0,google-chromecast
14851,20.0,25.0,2606.0,5088.0,2.0,3.0,3.0,6.0,7.0,12.0,1558.0,3780.0,12642.0,10008.0,590.0,212.0,590.0,703.0,207.0,255.0,12623.0,9995.0,google-chromecast
14852,34.0,61.0,3244.0,76584.0,2.0,2.0,2.0,49.0,7.0,51.0,1468.0,73404.0,7278.0,4003.0,517.0,1418.0,641.0,2836.0,236.0,753.0,7260.0,3985.0,google-chromecast
14853,112.0,261.0,7420.0,378457.0,2.0,2.0,2.0,248.0,7.0,251.0,1588.0,364877.0,2165.0,924.0,585.0,212.0,697.0,4254.0,264.0,857.0,2145.0,907.0,google-chromecast
14854,23.0,26.0,2350.0,24563.0,2.0,1.0,2.0,14.0,6.0,16.0,1146.0,23203.0,10913.0,9604.0,587.0,212.0,587.0,5672.0,205.0,1595.0,10903.0,9594.0,google-chromecast
14855,30.0,30.0,9806.0,3309.0,3.0,6.0,8.0,2.0,14.0,12.0,8238.0,1741.0,8431.0,8431.0,589.0,212.0,1418.0,580.0,580.0,183.0,8420.0,8396.0,google-chromecast
14856,30.0,26.0,18818.0,2843.0,5.0,2.0,14.0,2.0,21.0,7.0,17250.0,1483.0,3409.0,3954.0,589.0,212.0,1418.0,580.0,630.0,181.0,3398.0,3941.0,google-chromecast
14857,463.0,870.0,28989.0,1265396.0,16.0,3.0,9.0,831.0,27.0,843.0,4281.0,1220148.0,638.0,339.0,517.0,1418.0,870.0,4254.0,273.0,685.0,621.0,323.0,google-chromecast
14858,28.0,25.0,12208.0,2731.0,5.0,3.0,9.0,2.0,16.0,8.0,10744.0,1423.0,8899.0,10011.0,589.0,212.0,1418.0,580.0,617.0,180.0,8883.0,9994.0,google-chromecast
14859,23.0,18.0,10333.0,2425.0,4.0,2.0,8.0,2.0,14.0,7.0,9129.0,1481.0,2744.0,3549.0,589.0,212.0,1418.0,580.0,618.0,178.0,2727.0,3530.0,google-chromecast
14860,458.0,667.0,29114.0,995683.0,10.0,2.0,6.0,632.0,18.0,642.0,3286.0,960991.0,1036.0,711.0,598.0,212.0,901.0,5672.0,290.0,871.0,1023.0,702.0,google-chromecast
14861,24.0,22.0,5970.0,3229.0,2.0,3.0,5.0,3.0,9.0,9.0,4714.0,2077.0,10450.0,11445.0,589.0,212.0,1418.0,639.0,544.0,216.0,10434.0,11411.0,google-chromecast
14862,22.0,22.0,5716.0,2818.0,3.0,4.0,5.0,3.0,10.0,8.0,4564.0,1666.0,11448.0,11448.0,589.0,212.0,1418.0,580.0,518.0,196.0,11431.0,11409.0,google-chromecast
14863,28.0,23.0,11954.0,2784.0,5.0,3.0,9.0,2.0,16.0,8.0,10490.0,1580.0,8899.0,10921.0,589.0,212.0,1418.0,580.0,618.0,174.0,8885.0,10894.0,google-chromecast
14864,169.0,340.0,11651.0,505601.0,8.0,3.0,5.0,312.0,15.0,319.0,2855.0,487913.0,2183.0,1081.0,598.0,212.0,897.0,4254.0,284.0,886.0,2170.0,1071.0,google-chromecast
14865,30.0,23.0,11715.0,2935.0,5.0,3.0,9.0,3.0,16.0,8.0,10147.0,1731.0,8284.0,10920.0,589.0,212.0,1418.0,580.0,619.0,172.0,8274.0,10898.0,google-chromecast
14866,17.0,16.0,5561.0,2756.0,2.0,2.0,4.0,2.0,9.0,8.0,4669.0,1916.0,2242.0,2390.0,589.0,212.0,1418.0,639.0,547.0,224.0,2229.0,2361.0,google-chromecast
14867,25.0,21.0,10352.0,2761.0,4.0,2.0,8.0,3.0,14.0,7.0,9044.0,1661.0,5751.0,6901.0,589.0,212.0,1418.0,580.0,618.0,176.0,5743.0,6890.0,google-chromecast
